Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           49.4            54.4            -9.0    -9.0000    -9.0000 CR   16.320 100.0000  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 1 NNN  0.000  0.000 0 nnn
           71.4            76.4            -9.0    -9.0000    -9.0000 CR   16.510   0.2900  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
           94.0            99.0            -9.0    -9.0000    -9.0000 CR   16.090   0.2400  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          116.4           121.4            -9.0    -9.0000    -9.0000 CR   15.890   0.1500  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          138.3           143.3            -9.0    -9.0000    -9.0000 CR   15.870   0.1700  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          160.2           165.2            -9.0    -9.0000    -9.0000 CR   15.480   0.1100  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          182.3           187.3            -9.0    -9.0000    -9.0000 CR   15.620   0.1600  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          204.6           209.6            -9.0    -9.0000    -9.0000 CR   15.460   0.1600  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          226.9           231.9            -9.0    -9.0000    -9.0000 CR   15.470   0.1400  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          240.7           245.7            -9.0    -9.0000    -9.0000 CR   15.710   0.1800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          263.0           283.0            -9.0    -9.0000    -9.0000 CR   15.470   0.0600  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          300.3           320.3            -9.0    -9.0000    -9.0000 CR   15.450   0.0700  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          337.6           357.6            -9.0    -9.0000    -9.0000 CR   15.540   0.0900  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          374.5           394.5            -9.0    -9.0000    -9.0000 CR   15.560   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          411.7           431.7            -9.0    -9.0000    -9.0000 CR   15.330   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          449.1           469.1            -9.0    -9.0000    -9.0000 CR   15.350   0.0900  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          486.7           506.7            -9.0    -9.0000    -9.0000 CR   15.420   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          523.9           543.9            -9.0    -9.0000    -9.0000 CR   15.400   0.0500  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          560.9           580.9            -9.0    -9.0000    -9.0000 CR   15.410   0.1000  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          598.1           618.1            -9.0    -9.0000    -9.0000 CR   15.370   0.0400  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          635.5           695.5            -9.0    -9.0000    -9.0000 CR   15.540   0.0700  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          713.1           773.1            -9.0    -9.0000    -9.0000 CR   15.460   0.0700  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          790.0           850.0            -9.0    -9.0000    -9.0000 CR   15.580   0.0500  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          867.6           927.6            -9.0    -9.0000    -9.0000 CR   15.740   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          936.4           996.4            -9.0    -9.0000    -9.0000 CR   15.720   0.0600  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1005.6          1065.6            -9.0    -9.0000    -9.0000 CR   15.830   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1082.6          1142.6            -9.0    -9.0000    -9.0000 CR   15.880   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1159.5          1219.5            -9.0    -9.0000    -9.0000 CR   15.980   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1236.7          1296.7            -9.0    -9.0000    -9.0000 CR   16.130   0.0900  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1305.8          1365.8            -9.0    -9.0000    -9.0000 CR   16.350   0.0900  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1383.4          1443.4            -9.0    -9.0000    -9.0000 CR   16.180   0.0600  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1452.9          1512.9            -9.0    -9.0000    -9.0000 CR   16.220   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1522.3          1582.3            -9.0    -9.0000    -9.0000 CR   16.230   0.1000  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1591.6          1651.6            -9.0    -9.0000    -9.0000 CR   16.390   0.1800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1660.5          1720.5            -9.0    -9.0000    -9.0000 CR   16.260   0.1000  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1730.1          1790.1            -9.0    -9.0000    -9.0000 CR   16.540   0.1000  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1799.7          1859.7            -9.0    -9.0000    -9.0000 CR   16.470   0.1200  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1869.2          1929.2            -9.0    -9.0000    -9.0000 CR   16.570   0.1300  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         1938.4          1998.4            -9.0    -9.0000    -9.0000 CR   16.600   0.1500  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         2007.4          2067.4            -9.0    -9.0000    -9.0000 CR   16.690   0.1700  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         2077.0          2137.0            -9.0    -9.0000    -9.0000 CR   16.570   0.1900  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         2146.2          2206.2            -9.0    -9.0000    -9.0000 CR   16.720   0.1700  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         2215.6          2275.6            -9.0    -9.0000    -9.0000 CR   16.460   0.0900  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         2285.0          2345.0            -9.0    -9.0000    -9.0000 CR   16.380   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         2354.0          2414.0            -9.0    -9.0000    -9.0000 CR   16.770   0.1300  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
