Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
         2397.3            -9.0            -9.0    -9.0000    60.0000 ii   19.670   0.2700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
         2725.1            -9.0            -9.0    -9.0000    60.0000 ii   19.930   0.2900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
         3168.1            -9.0            -9.0    -9.0000   120.0000 ii   20.030   0.2900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
         3892.4            -9.0            -9.0    -9.0000   120.0000 ii   20.230   0.3000  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
         4642.6            -9.0            -9.0    -9.0000   120.0000 ii   20.070   0.2800  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
         7591.7            -9.0            -9.0    -9.0000   450.0000 ii   20.510   0.2900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
         9509.8            -9.0            -9.0    -9.0000   450.0000 ii   20.440   0.2800  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        12540.0            -9.0            -9.0    -9.0000   450.0000 ii   20.810   0.2900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
       101900.0            -9.0            -9.0    -9.0000  3150.0000 ii   22.010   0.3300  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
       175600.0            -9.0            -9.0    -9.0000  1500.0000 ii   21.400 100.0000  -9.0000  -9.0000  -9.0000 P60 cenko09 1 USNOB1  0.000  0.000 0 nnn
