Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            109.0000              10.0000    1.8365673121616102e-03    1.3532328438410629e-04
            134.0000              10.0000    1.4997084863964066e-03    1.1050260812875676e-04
            160.0000              10.0000    1.3304753976371116e-03    9.8033052972392546e-05
            197.0000              10.0000    1.0092687966200429e-03    7.4365675290316040e-05
            230.0000              10.0000    8.4724076819580317e-04    6.2427008613926864e-05
            257.0000              10.0000    7.1780560341975098e-04    5.2889872949850496e-05
            347.0000              40.0000    5.3457278156781717e-04    3.9388779308590251e-05
            467.0000              50.0000    3.6308377304621682e-04    2.6753001836539245e-05
            591.0000              50.0000    2.7290207510696107e-04    2.0108168578502033e-05
           2460.0000             200.0000    7.5858950450223249e-05    5.5894941921693470e-06
