109.0878	10.8765	9.861626597868128e-11	1.6726293350042048e-11	-1.6726293350042048e-11	0.836	1.019
130.846	10.8756	1.2400872550868837e-10	2.0733656165952716e-11	-2.0733656165952716e-11	0.836	1.019
155.323	13.5954	1.2807955881399287e-10	2.1156950165021555e-11	-2.1156950165021555e-11	0.836	1.019
185.2397	16.3152	1.33723724165249e-10	2.1895235564408046e-11	-2.1895235564408046e-11	0.836	1.019
223.3151	21.7541	1.2125875891975117e-10	1.9742613778277828e-11	-1.9742613778277828e-11	0.836	1.019
272.2696	27.1944	1.2209774990307517e-10	1.975605785568115e-11	-1.975605785568115e-11	0.836	1.019
331.4972	32.0272	1.0261562901299657e-10	1.7149379021465176e-11	-1.7149379021465176e-11	0.836	1.019
405.3665	39.5811	8.125343445141884e-11	1.333981913860583e-11	-1.333981913860583e-11	0.836	1.019
495.5725	48.4001	6.689339594393055e-11	1.0683009728576513e-11	-1.0683009728576513e-11	0.836	1.019
603.809	59.8305	5.7913877207794134e-11	9.383804920810438e-12	-9.383804920810438e-12	0.836	1.019
734.6996	71.0541	4.072261044103099e-11	6.640479817218565e-12	-6.640479817218565e-12	0.836	1.019
900.5198	78.9286	3.348415528266443e-11	5.496134670467559e-12	-5.496134670467559e-12	0.836	1.019
3162.2653	276.7615	7.815500515375282e-12	1.3192817596387041e-12	-1.3192817596387041e-12	0.836	1.019
3785.7839	344.2382	7.260469835114509e-12	1.1880714529649407e-12	-1.1880714529649407e-12	0.836	1.019
6755.8987	493.8487	3.295878073719635e-12	5.380543381818366e-13	-5.380543381818366e-13	0.836	1.019
9995.7464	420.5338	2.9010666303726378e-12	6.099216816637461e-13	-6.099216816637461e-13	0.836	1.019
13214.0464	345.4557	2.1363208422786874e-12	3.7403742717181467e-13	-3.7403742717181467e-13	0.836	1.019
17406.0945	1260.054	1.404768592401632e-12	2.772261813581371e-13	-2.772261813581371e-13	0.836	1.019
21206.1192	1782.9588	1.1439064087291329e-12	2.446995693777169e-13	-2.446995693777169e-13	0.836	1.019
27016.6516	2259.3077	8.12208797846488e-13	1.5718362534554707e-13	-1.5718362534554707e-13	0.836	1.019
34415.1398	3393.6498	8.702883233096432e-13	1.6780347429849643e-13	-1.6780347429849643e-13	0.836	1.019
41402.1469	3589.9629	6.25369176593345e-13	1.3280340206903876e-13	-1.3280340206903876e-13	0.836	1.019
50585.9839	3835.6354	6.067809340769809e-13	1.4687862890781827e-13	-1.4687862890781827e-13	0.836	1.019
62967.4848	6233.0482	5.488602931649559e-13	1.2248040612272034e-13	-1.2248040612272034e-13	0.836	1.019
77393.6021	7557.913	6.813758419816585e-13	1.3849326061725457e-13	-1.3849326061725457e-13	0.836	1.019
89882.9727	4928.585	6.586695174499422e-13	1.160102355447229e-13	-1.160102355447229e-13	0.836	1.019
115072.3784	11179.0862	5.526768556344131e-13	1.0313076772680531e-13	-1.0313076772680531e-13	0.836	1.019
143402.589	14240.7116	4.1364606802569055e-13	7.570611367839965e-14	-7.570611367839965e-14	0.836	1.019
175149.8212	17503.7621	2.1402762898452865e-13	5.047567750271821e-14	-5.047567750271821e-14	0.836	1.019
217232.8051	21699.76	1.9736738938668725e-13	4.423580619280134e-14	-4.423580619280134e-14	0.836	1.019
264520.2243	25584.031	1.0301928465932958e-13	3.7268468632565327e-14	-3.7268468632565327e-14	0.836	1.019
319608.0273	27081.5254	5.6594274345810837e-14	3.149169579055815e-14	-3.149169579055815e-14	0.836	1.019
405797.3307	35179.3773	4.130623339624035e-15	2.702815098457546e-14	-2.702815098457546e-14	0.836	1.019
516963.435	29976.1894	1.1684149062813614e-13	4.5918996350592214e-14	-4.5918996350592214e-14	0.836	1.019
