time_sec	flux	flux_err	band_init	band_norm	source
103680	1.0392904495547114e-13	6.715071447356445e-15	r'	R	cenko11
104544	1.5191516238923619e-13	6.663305670714801e-15	i'	R	cenko11
106272	1.3983024616398577e-13	5.099615179384574e-15	i'	R	cenko11
114048	1.07829337370129e-13	3.998881589448588e-15	r'	R	cenko11
114912	1.1956418894929552e-13	5.244326673587559e-15	i'	R	cenko11
116640	9.83415244821231e-14	3.647023354877909e-15	r'	R	cenko11
117504	1.206705027684944e-13	5.2928518308471756e-15	i'	R	cenko11
122688	9.05184140951243e-14	4.186211556737758e-15	r'	R	cenko11
123552	1.0413605523746544e-13	5.3983773459682925e-15	i'	R	cenko11
124416	9.478441552329711e-14	3.5151069592657778e-15	r'	R	cenko11
126144	1.0607208905081033e-13	6.382406223881629e-15	i'	R	cenko11
162432	5.194859866979074e-14	1.919411091445779e-15	Rc	R	cenko11
177984	5.340400609737595e-14	1.9731858848109775e-15	Rc	R	cenko11
190944	4.099557068039548e-14	3.779842603551921e-15	r'	R	cenko11
191808	5.99240451003858e-14	5.168027912829725e-15	i'	R	cenko11
193536	3.987832756650701e-14	4.043769996371871e-15	r'	R	cenko11
194400	5.5157061650367886e-14	4.75690907917256e-15	i'	R	cenko11
195264	3.2563939290072946e-14	2.7028643038124956e-15	r'	R	cenko11
196128	4.6302146229467534e-14	3.585273705592728e-15	i'	R	cenko11
196992	3.378601234442347e-14	2.493576184683303e-15	r'	R	cenko11
197856	4.261879066816615e-14	3.300063646930735e-15	i'	R	cenko11
198720	3.528367692589403e-14	6.500248989958841e-15	Rc	R	cenko11
199584	3.738840482610208e-14	2.4157424887097944e-15	r'	R	cenko11
200448	4.58776456012525e-14	3.152992344384694e-15	i'	R	cenko11
216000	4.3812811413315123e-14	8.137719772695264e-15	i'	R	cenko11
218592	2.828614978714737e-14	2.60646181193114e-15	Rc	R	cenko11
280800	1.998650867473989e-14	2.5785528029317313e-15	r'	R	cenko11
281664	1.620321229604239e-14	2.8616154757046454e-15	i'	R	cenko11
376704	1.0365108124127609e-14	1.718637727530168e-15	Rc	R	cenko11
440640	9.990192043034799e-15	1.8404752960872534e-15	Rc	R	cenko11
456192	9.853740530373051e-15	1.2920558559229853e-15	i'	R	cenko11
508896	6.539941097249618e-15	3.011810193023463e-15	Rc	R	cenko11
517536	9.717931574860816e-15	8.954706713864505e-16	Rc	R	cenko11
546912	8.862858932392092e-15	4.904118973773454e-16	Rc	R	cenko11
768960	4.088592586361911e-15	1.3557124960341746e-15	Rc	R	cenko11
1.25E+06	4.3725716675330565e-15	4.0315654598093454e-16	r'	R	cenko11
1.12E+07	1.7247928231058983e-15	2.3840147024209093e-16	r'	R	cenko11
