Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             76.5000               0.0010    1.0567244817591311e-03    1.8492305629518239e-04
             95.6000               0.0010    9.0541183721627055e-04    1.1009753010738716e-04
            115.8000               0.0010    8.2406556634919141e-04    1.2143879317439181e-04
            154.9000               0.0010    6.9177006741469836e-04    1.2742875926909412e-04
            174.6000               0.0010    4.3813965647233297e-04    8.8428838308515949e-05
            233.4000               0.0010    5.3451729838761104e-04    9.8461727891689066e-05
            342.1000               0.0010    3.9496131732460489e-04    1.7754027407776623e-05
            342.1000               0.0010    3.9256372203190834e-04    2.0555856026738266e-05
            342.1000               0.0010    3.8240376763909304e-04    1.8491173395490752e-05
            342.1000               0.0010    3.8722355037406361e-04    1.0699382404983498e-05
            425.1000               0.0010    3.2251280421243238e-04    2.2812672231559552e-05
            425.1000               0.0010    3.5371979285630666e-04    2.9291846024666259e-05
            425.1000               0.0010    3.5073262201984820e-04    5.3149843957119395e-05
            444.1000               0.0010    3.1365149450907450e-04    1.4166192156400195e-05
            444.1000               0.0010    3.0758259815694632e-04    8.4988215092301107e-06
            444.1000               0.0010    3.0539882447701446e-04    1.3596473960764915e-05
            444.1000               0.0010    3.0995208430723074e-04    1.2375675488149842e-05
            544.3000               0.0010    2.6057488815922381e-04    1.0422458184447717e-05
            544.3000               0.0010    2.6059240862738706e-04    7.2004345527195194e-06
            544.3000               0.0010    2.5593716790733650e-04    1.1432196136277419e-05
            544.3000               0.0010    2.5138777830081426e-04    9.6173670575815252e-06
            627.5000               0.0010    2.3269859404383153e-04    2.1193713716012569e-05
            627.5000               0.0010    2.2021888476448311e-04    1.3777531731127923e-05
            627.5000               0.0010    2.7163927351913568e-04    5.3459472444597228e-05
            646.3000               0.0010    2.2696649926616169e-04    6.2713163143698240e-06
            646.3000               0.0010    2.2929921039180332e-04    9.1834539149135417e-06
            646.3000               0.0010    2.2714174565398323e-04    1.0327804670465582e-05
            646.3000               0.0010    2.3105137600227293e-04    1.0340458659924395e-05
            764.6000               0.0010    1.9950866303789525e-04    7.3501709865437824e-06
            764.6000               0.0010    1.9418861226227146e-04    8.8583441304239427e-06
            764.6000               0.0010    2.0738233428155680e-04    8.3142280177328947e-06
            764.6000               0.0010    1.9910884738484128e-04    1.0521674490295637e-05
            865.7000               0.0010    1.8373765013362332e-04    8.3912820590063001e-06
            865.7000               0.0010    1.8195406298624362e-04    5.0275767012353473e-06
            865.7000               0.0010    1.8416544968480669e-04    7.3924525452702375e-06
            865.7000               0.0010    1.8830357180338767e-04    8.4599071011413066e-06
            939.2000               0.0010    1.6350602368246579e-04    1.0267310305675491e-05
            939.2000               0.0010    1.8612253450294211e-04    1.5651571088003659e-05
            967.7000               0.0010    1.7067258144496308e-04    7.8066227329736870e-06
            967.7000               0.0010    1.7480335244892786e-04    7.8644450978528055e-06
            967.7000               0.0010    1.7594468720720977e-04    5.6436185589393293e-06
            967.7000               0.0010    1.7059321629780922e-04    4.7136648974555228e-06
           1067.9000               0.0010    1.6442269301092583e-04    4.5431670333110416e-06
           1067.9000               0.0010    1.6227086715056997e-04    7.3109055320073742e-06
           1067.9000               0.0010    1.6354789434574067e-04    6.5729153384916422e-06
           1067.9000               0.0010    1.5708146997395951e-04    7.1974456868798536e-06
           1239.0000               0.0010    1.4721828573630158e-04    5.4237222385783963e-06
           1239.0000               0.0010    1.4786131231236865e-04    7.8454426025267423e-06
           1239.0000               0.0010    1.4591184745275647e-04    6.6959952028938054e-06
           1239.0000               0.0010    1.4657090058143904e-04    5.8973208269130543e-06
           1340.1000               0.0010    1.4457265484753201e-04    6.6358214266491640e-06
           1340.1000               0.0010    1.3983714739777551e-04    6.3180157649322719e-06
           1340.1000               0.0010    1.3930341268154398e-04    3.8490956481320944e-06
           1340.1000               0.0010    1.4002828055216822e-04    5.6367550328016984e-06
           1412.6000               0.0010    1.3700908182222754e-04    9.7712993271995946e-06
           1412.6000               0.0010    1.4748999345590199e-04    1.2472460662275024e-05
           1412.6000               0.0010    1.2500591268167825e-04    1.5852355074231211e-05
           1439.4000               0.0010    1.2943000129165576e-04    5.9545914011189422e-06
           1439.4000               0.0010    1.3624373968292789e-04    5.4859770250005468e-06
           1439.4000               0.0010    1.3854286230520591e-04    6.2606460780967425e-06
           1439.4000               0.0010    1.3426467215863120e-04    3.7098700983377925e-06
           1539.6000               0.0010    1.3181406567580709e-04    3.6421573369147387e-06
           1539.6000               0.0010    1.2897862878176840e-04    5.1964124085154611e-06
