time_sec	flux	flux_err	band	source
24.0	5.1820599604368165e-11	9.601777164961e-12	R	nissim
79.2	4.390720118102964e-11	8.133215046209047e-12	R	nissim
126.0	6.005203058845554e-11	1.112646267678627e-11	R	nissim
171.6	3.7541873016630255e-11	6.954623791669266e-12	R	nissim
217.2	5.1820599604368165e-11	9.601777164961e-12	R	nissim
264.0	5.3270453925429006e-11	9.868363282059282e-12	R	nissim
307.0	7.680631937926613e-11	3.5372475151858384e-12	u	manual
1366.0	2.2005047034165368e-11	4.076429116892356e-12	R	nissim
1468.0	1.7477759992917315e-11	3.237852085388456e-12	R	nissim
1501.0	2.8216035867613103e-11	5.228829454664587e-12	R	nissim
1556.0	2.4352875644399373e-11	4.5109177182683305e-12	R	nissim
1612.0	1.8642320399188767e-11	3.4534594537784708e-12	R	nissim
1823.0	1.8988414656474257e-11	3.518001355812793e-12	R	nissim
1889.0	1.5794058200717626e-11	2.925899558889236e-12	R	nissim
1973.0	1.916613873453978e-11	3.550272306829953e-12	R	nissim
2087.0	1.4947530355195006e-11	2.768754058283931e-12	R	nissim
2105.0	2.160282938380655e-11	4.002065621070203e-12	R	nissim
2152.0	2.3043329806021838e-11	4.268651738168487e-12	R	nissim
2200.0	3.930975989843993e-11	7.28201025126365e-12	R	nissim
2360.0	3.037678650093603e-11	5.626370155600624e-12	R	nissim
2523.0	3.5521430865990636e-11	6.580467837847114e-12	R	nissim
2984.0	2.4801862788985958e-11	4.5946351129360376e-12	R	nissim
3250.0	2.4352875644399373e-11	4.5109177182683305e-12	R	nissim
5083.0	2.0255867950046804e-11	3.751848826951638e-12	R	nissim
8012.0	1.5794058200717626e-11	2.925899558889236e-12	R	nissim
10450.0	1.3137550928580343e-11	2.433884479613104e-12	R	nissim
11730.0	1.1028246738907956e-11	2.042891507868955e-12	R	nissim
12860.0	8.441893708112323e-12	1.5639718869765988e-12	R	nissim
18930.0	8.839434409048361e-12	4.0731552522964114e-13	R	nissim
20160.0	7.963979243140743e-12	3.66913193159998e-13	Rc	manual
20736.0	5.704944639068085e-12	5.254448192909788e-13	R	manual
20920.0	6.229696631138845e-12	5.747970840592823e-13	R	nissim
26615.0	4.745166266923246e-12	4.370459643998269e-13	R	manual
27000.0	2.741627751631825e-12	5.051105376599063e-13	R	nissim
30890.0	3.3613235501497654e-12	6.225019681716068e-13	R	nissim
39456.0	3.282852985617287e-12	1.8141716033216066e-13	R	manual
39490.0	3.58534942750078e-12	1.9820911653728557e-13	R	nissim
41856.0	3.077878233637958e-12	1.98438143087117e-13	R	manual
41950.0	3.3613235501497654e-12	2.1687014473416534e-13	R	nissim
44496.0	2.5837556205180743e-12	1.9037814962382405e-13	R	manual
45200.0	2.790735720570983e-12	7.712289598159128e-14	R	nissim
46090.0	2.938527322330733e-12	8.119184197940717e-14	R	nissim
48213.0	2.1490743185298348e-12	2.375244714999905e-13	R	manual
49488.0	1.89255310745854e-12	4.36200850672277e-13	V	manual
50770.0	2.346893220349454e-12	1.9479494345865842e-13	R	nissim
52595.0	1.889084716330713e-12	1.3919290583123153e-13	R	manual
54990.0	1.957771028374415e-12	1.0462335858751953e-13	R	nissim
56430.0	2.140639750804992e-12	8.675741179251172e-14	R	nissim
57400.0	1.843653462458658e-12	7.983552664680186e-14	R	nissim
59165.0	1.3761045612461793e-12	9.379049633414629e-14	R	manual
63440.0	1.4540635755413417e-12	1.5831473796099852e-13	R	nissim
63528.0	1.3312249062900246e-12	1.4468020708328204e-13	R	manual
64510.0	1.091599995276131e-12	1.0050764309547585e-13	R	nissim
78622.0	1.1321780780017837e-12	5.4405171880903394e-14	I	manual
131802.0	4.745166266923245e-13	4.370459643998268e-14	R	manual
135780.0	3.946857388685262e-13	3.635189994944036e-14	R	manual
150602.0	2.149074318529835e-13	2.3752447149999053e-14	R	manual
166550.0	2.444964842984718e-13	9.014883027193571e-15	r	manual
208067.0	1.6605480018557805e-13	7.647106150548338e-15	R	manual
252244.0	1.1175645537519009e-13	8.236188744758158e-15	r	manual
291478.0	1.0672138048080292e-13	5.897641435172221e-15	R	manual
379796.0	4.531598604350709e-14	2.9216295902669586e-15	R	manual
463915.0	3.599576719872919e-14	3.978399214208538e-15	R	manual
904952.0	6.858852041012833e-15	1.5161366846100416e-15	R	manual
1161474.0	6.671929281192225e-15	1.2290147923506958e-15	R	manual
