Time,Flux,Flux_err,Band
474.0,2.55642e-14,0.0,U
763.0,5.21148e-14,0.0,U
942.0,1.24944e-13,0.0,U
1230.0,3.92916e-13,0.0,U
1400.0,2.97564e-13,0.0,U
1560.0,2.53998e-13,0.0,U
1730.0,2.64684e-13,0.0,U
5820.0,1.1097e-13,0.0,U
7380.0,9.453e-14,0.0,U
101000.0,1.65222e-14,0.0,U
101000.0,2.1783e-14,0.0,U
101000.0,3.23868e-14,0.0,U
109000.0,1.78374e-14,0.0,U
267000.0,1.15902e-14,0.0,U
267000.0,1.65222e-14,0.0,U
517000.0,2.26872e-14,0.0,U
517000.0,1.46316e-14,0.0,U
590000.0,1.15902e-14,0.0,U
656000.0,2.26872e-14,0.0,U
710000.0,1.0275e-14,0.0,U
810000.0,2.26872e-14,0.0,U
876000.0,1.1097e-14,0.0,U
974000.0,2.65506e-14,0.0,U
974000.0,1.0686e-14,0.0,U
1000000.0,1.78374e-14,0.0,U

