118	15.4	0.23	g'	15143
118	15.16	0.33	Rc	15143
25200	18.22	0.21	R	15150
52928	18.55	0.21	R	15150
56032	18.47	0.22	R	15150
58588	18.63	0.23	R	15150
61161	18.95	0.22	R	15150
4680	15.58	0.09	R	15153
5520	16.89	0.09	V	15153
25984	18.01	0.08	unfiltered	15156
19368	17.98	0.034	R	15161
19728	17.99	0.035	R	15161
62028	20.64	0.03	r'	15165
62028	20.38	0.03	i'	15165
56502	20.2	0.07	Z	15165
56502	19.69	0.07	Y	15165
56502	19.87	0.09	J	15165
56502	19.88	0.14	H	15165
907	14.4	0.1	v_swift	15168
11244.5	18	0.1	v_swift	15168
477	14.9	0.1	b_swift	15168
23718.5	19.2	0.2	b_swift	15168
40635.5	20.1	0.2	b_swift	15168
568	13.9	0.1	uvw1_swift	15168
16131	18.1	0.1	uvw1_swift	15168
692.5	13.6	0.1	uvm2_swift	15168
12045.5	17.5	0.1	uvm2_swift	15168
483.5	14.8	0.1	uvw2_swift	15168
10339	17.5	0.1	uvw2_swift	15168
41611.5	19.3	0.2	uvw2_swift	15168
675.648	13.86	0.02	unfiltered	15185
804.384	13.75	0.02	unfiltered	15185
933	13.78	0.02	unfiltered	15185
18949	18.28	0.04	R	15186
22561.6	18.32	0.08	unfiltered	15188
23511	18.44	0.1	unfiltered	15188
25462	18.47	0.13	unfiltered	15188
111865	21.26	0.07	R	15189
176342	22.2	0.1	R	15190
367675	22.53	0.07	R	15190
454965	22.9	0.07	R	15190
1406592	22.77	0.07	R	15237
1875168	23.02	0.14	r	15242
1875168	22.78	0.13	i	15242
1868328	21.62	0.19	J	15242
41868	19.57	0.02	R	15244
42260	19.62	0.02	R	15244
2566998	23.84	0.18	r	15274
2566998	23.23	0.15	i	15274
