time_sec	flux	flux_err	band_init	band_norm	source
3744	3.6837883174396705e-13	1.6964472130964407e-14	R	R	18501
28379	4.916801563221944e-14	3.62372317200633e-15	r'	R	18507
28379	9.610214706135962e-14	6.2580898511327545e-15	i'	R	18507
28379	9.467402473513446e-14	6.405924259279726e-15	z'	R	18507
28379	4.182132132097132e-14	1.5466204799087636e-14	J	R	18507
28379	6.194880028178944e-14	1.735948446717973e-14	H	R	18507
37818	4.7613642737681275e-14	2.1934138056186152e-15	r	R	18512
37818	8.943847014500568e-14	3.3913556713400798e-15	i	R	18512
37818	1.7112405902020202e-13	3.3233847497148204e-14	z	R	18512
14360	4.7351972828263277e-14	1.3089471195728853e-14	v	R	18529
48960	1.5231163865844605e-13	4.2108355605634956e-14	i'	R	18520
