       533.84764       4.4334603      0.56672803       0.0000000      -989724.25
      -520.20300      -23.358949      -2.6258238       0.0000000      -10754423.
       4.4334603     0.051595019    0.0038514366       0.0000000      -36738.561
      -3.0545668     -0.16904333    -0.013963876       0.0000000      -89960.458
      0.56672803    0.0038514366    0.0016050438       0.0000000       18451.679
      -1.5819221    -0.027266392    -0.011251597       0.0000000      -5393.2380
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
      -989724.25      -36738.561       18451.679       0.0000000   1.4415619e+12
      -24024357.      -663077.83      -135505.76       0.0000000  -1.3789468e+11
      -520.20300      -3.0545668      -1.5819221       0.0000000      -24024357.
       5899.7950       98.852174       22.031938       0.0000000       10266520.
      -23.358949     -0.16904333    -0.027266392       0.0000000      -663077.83
       98.852174       3.5220034      0.27201652       0.0000000       607222.87
      -2.6258238    -0.013963876    -0.011251597       0.0000000      -135505.76
       22.031938      0.27201652      0.14068227       0.0000000       72925.531
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
      -10754423.      -89960.458      -5393.2380       0.0000000  -1.3789468e+11
       10266520.       607222.87       72925.531       0.0000000   6.4064177e+11
