z=   5.1999998e+00 0.
TotalEnergy(erg)    1.4986968167057635e-02    3.0125792720543513e-03
Energy1(erg)    2.1431412798282853e+01    1.5250902043528696e+00
Energy2(erg)   -2.1753878930259901e+01    1.6737381790808958e+00
Energy3(erg)    2.6001847282122657e+01    1.9767832704973158e+00
Energy4(erg)   -1.8779332448702753e+01    1.1062442537068742e+00
T_min_T_max    6.2967743872603869e+01    5.2337098384275691e+02
Interval1    6.2967743872603869e+01    1.1351339630611512e+03
Interval2    1.1351339630611512e+03    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    1.4263741895234616e+03
Interval4    1.4263741895234616e+03    5.2337098384275691e+02
