39	15.4	0	P\	32074
41	16.4	0	P|	32074
61	17.4	0	P|	32074
59	16.3	0	P|	32074
68	15.5	0	P\	32074
77	16.2	0	P|	32074
100	17.1	0	P|	32074
103	15.9	0	P\	32074
128	17.2	0	P|	32074
142	15.9	0	P\	32074
161	17.2	0	P|	32074
204	17.4	0	P|	32074
257	17.2	0	P|	32074
224	18	0	white_swift	32076
1042.8	21.06	0.03	R	32078
996	17.82	0.04	I	32082
996	20.3	0.2	R	32082
1368	21.4	0	V	32082
175	20.8	0	white_swift	32085
430	19.2	0	u_swift	32085
2139	21.5	0	white_swift	32085
4489	19.5	0	v_swift	32085
3873	20.4	0	b_swift	32085
2681	19.4	0	u_swift	32085
4898	20.2	0	uvw1_swift	32085
4693	19.7	0	uvm2_swift	32085
4283.5	19.7	0	uvw2_swift	32085
32526	23.07	0	r	32087
32526	22.77	0	i	32087
32526	21.13	0	Z	32087
32526	21.87	0	Y	32087
32526	21.75	0	J	32087
32526	21.3	0	H	32087
6588.86	18.2	0	R	32088
3474	21.57	0.23	R	32091
3474	18.61	0.63	I	32091
11160	19.5	0	g	32096
11160	19.1	0	r	32096
11160	18.8	0	i	32096
11160	17.4	0	z	32096
12600	16.6	0	J	32096
12600	16.2	0	H	32096
12600	13.5	0	K	32096
126030	24.04	0.16	z	32097
16350	20.9	0.3	z	32099
59760	19.3	0	g'	32101
59760	19.1	0	Rc	32101
59760	18.6	0	Ic	32101
1118.97	20.5	0	R	32103
3099	20.3	0.4	R	32103
96300	24.1	0	i	32107
