Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            639.6000             319.8000    4.8138019654300144e-04    3.5469404689008936e-05
            650.6000             112.5000    4.4308619521116194e-04    8.9781445369031815e-05
           1215.6000             607.8000    3.5195587406517819e-04    4.2141235361895136e-05
           1495.6000             300.0000    2.1801592345460180e-04    3.4136015628673763e-05
           2127.0000            1063.5000    4.3902395649595869e-04    2.0217800935925580e-05
           2878.3500            1439.1500    3.5849922239625356e-04    1.9811399738478609e-05
           6264.6000            3132.3000    1.3136758360280044e-04    3.2668385228752130e-05
           7807.4000            3903.7000    8.8407316635425300e-05    3.1756198540023017e-05
           9355.8000            4677.9000    1.2545506829813525e-04    4.3908388719814116e-05
          41943.0000             570.0000    5.7874625170644003e-06    1.5991350362022798e-06
