Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            420.0000             210.0000    3.0761452539442512e-04    6.2331160403808681e-05
            528.0000             264.0000    2.7797570356234995e-04    6.9126774803633296e-05
            636.0000             318.0000    3.0199992746614957e-04    6.6756532904390032e-05
            750.0000             375.0000    2.2699005850964645e-04    6.8991640083770442e-05
            864.0000             432.0000    2.4660781617582786e-04    5.9054891759664106e-05
            992.0000             496.0000    2.2490900111356822e-04    5.8001678353107203e-05
           1100.0000             550.0000    2.0893290188935692e-04    6.9276355081326503e-05
           1220.0000             610.0000    2.4434690209371802e-04    5.8513473249629121e-05
           1330.0000             665.0000    2.1086613425715036e-04    5.8264467760248073e-05
           1436.0000             718.0000    1.5275900968409256e-04    5.4871538068620682e-05
           1977.0000             988.5000    1.6749692361291369e-04    2.0055148387885723e-05
           2277.0000            1138.5000    1.8535607969297099e-04    1.7071926331339241e-05
           2577.0000            1288.5000    1.9409164273449832e-04    1.7876501444034502e-05
           2879.0000            1439.5000    1.5275900968409256e-04    1.4069625145800174e-05
           3179.0000            1589.5000    1.6749692361291369e-04    1.5427037221450555e-05
           5641.0000            2820.5000    7.8705816729445020e-05    2.1747221466034165e-05
           5953.0000            2976.5000    1.0092687619908283e-04    2.2309701821622342e-05
           6269.0000            3134.5000    9.2046404949566764e-05    2.3737804832225306e-05
           6577.0000            3288.5000    8.4724073912596337e-05    2.5751140169692515e-05
           7038.0000            3519.0000    7.6560864687143690e-05    2.0449397653996296e-05
           7650.0000            3825.0000    5.9157093494562925e-05    1.9069994376546392e-05
           8272.0000            4136.0000    6.8549900547981113e-05    1.7678302171258117e-05
           8899.0000            4449.5000    6.1945081460381332e-05    2.1109806138643764e-05
           9660.3500            4830.1500    6.3680553356263385e-05    1.5249509297662975e-05
          10742.3500            5371.1500    5.7017323631995260e-05    1.9430511996106467e-05
