read serr 2
skip single
!Main filter is RC
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071112C_LC/comb/071112C_RC_combLC.dat
       420.00000       17.480000      0.22000000
       528.00000       17.590000      0.27000000
       636.00000       17.500000      0.24000000
       750.00000       17.810000      0.33000000
       864.00000       17.720000      0.26000000
       992.00000       17.820000      0.28000000
       1100.0000       17.900000      0.36000000
       1220.0000       17.730000      0.26000000
       1330.0000       17.890000      0.30000000
       1436.0000       18.240000      0.39000000
       1977.0000       18.140000      0.13000000
       2277.0000       18.030000      0.10000000
       2577.0000       17.980000      0.10000000
       2879.0000       18.240000      0.10000000
       3179.0000       18.140000      0.10000000
       5641.0000       18.960000      0.30000000
       5953.0000       18.690000      0.24000000
       6269.0000       18.790000      0.28000000
       6577.0000       18.880000      0.33000000
       7038.0000       18.990000      0.29000000
       7650.0000       19.270000      0.35000000
       8272.0000       19.110000      0.28000000
       8899.0000       19.220000      0.37000000
       9660.3500       19.190000      0.26000000
       10742.350       19.310000      0.37000000
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071112C_LC/comb/071112C_IC_combLC.dat
       187.00000       15.355844      0.19448649
       260.00000       15.449478      0.19539816
       553.50000       16.011277      0.20089420
       1072.5000       16.947609      0.26544855
       132.00000       16.198543      0.33352539
       44103.000       20.655483      0.28457250
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071112C_LC/comb/071112C_gg_combLC.dat
       187.00000       17.279703      0.14035973
       260.00000       17.380754      0.14075570
       553.50000       18.088111      0.14356022
       1072.5000       18.997569      0.22872540
       1781.0000       19.502823      0.41889013
       132.00000       17.784958      0.51510651
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071112C_LC/comb/071112C_J_combLC.dat
       650.60000       17.633784      0.34302293
       1495.6000       18.462217      0.31783736
       41943.000       22.701211      0.45424172
       639.60000       17.536954      0.26148285
       1215.6000       17.902756      0.28826589
       2127.0000       17.644543      0.25418347
       2878.3500       17.881238      0.25990269
       6264.6000       19.053955      0.39541459
       7807.4000       19.516586      0.50156405
       9355.8000       19.107749      0.48941108
no no
