18. 36. 34. 
18. 39. 00. 
18. 45. 09. 
18. 56. 20. 
19. 08. 46. 
19. 57. 01. 
18. 36. 34. 
18. 39. 00. 
18. 45. 09. 
18. 56. 20. 
19. 08. 46. 
19. 57. 01. 
18. 36. 34. 
18. 39. 00. 
18. 45. 09. 
18. 56. 20.
19. 08. 46. 
19. 57. 01.
18. 35. 39.
18. 35. 39.
