z=   4.0479999e+00 0.
TotalEnergy(erg)    5.1013678862792178e+04    2.8149997654695646e+04
TotalEnergy_common(erg)    7.2398082457426062e+05    2.4779655847236747e+05
Energy1(erg)    1.7759690618616141e+07   -1.6923157196030010e+07
Energy2(erg)    1.4532124915590384e+06    4.5760132428001851e+05
Energy3(erg)    3.3898006740803874e+04    2.3563396488690676e+04
T_min_T_max    1.1994651682442690e+01    3.9459779787936457e+05
Interval1    1.1994651682442690e+01    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    4.9081553205616674e+03
Interval3    4.9081553205616674e+03    3.9459779787936457e+05
