Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0            60.5     3.1260    -9.0000 v   56.139  -9.0000   0.3397   0.2584  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0            68.7     5.0000    -9.0000 v   56.444  -9.0000   0.3139   0.2432  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0            78.7     5.0000    -9.0000 v   57.423  -9.0000   0.7195   0.4290  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0            88.7     5.0000    -9.0000 v   56.476  -9.0000   0.3249   0.2497  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           103.7    10.0000    -9.0000 v   56.798  -9.0000   0.2709   0.2167  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           121.9     8.2290    -9.0000 v   56.444  -9.0000   0.2391   0.1958  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1579.6   148.9850    -9.0000 v   58.483  -9.0000   0.3980   0.2906  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1838.6    34.0000    -9.0000 v   57.769  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
           -9.0            -9.0          5603.6   425.0000    -9.0000 v   57.235  -9.0000   0.1439   0.1270  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         11550.6   454.0000    -9.0000 v   58.003  -9.0000   0.0787   0.0734  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         17142.6   454.0000    -9.0000 v   59.084  -9.0000   0.4790   0.3312  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         23835.1   444.5000    -9.0000 v   58.573  -9.0000   0.2930   0.2305  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         32060.6  2885.0000    -9.0000 v   59.026  -9.0000   0.1376   0.1221  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         36226.6   361.0000    -9.0000 v   59.284  -9.0000   0.2643   0.2124  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         75137.6  5830.0000    -9.0000 v   60.242  -9.0000   0.4083   0.2960  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         95342.1  9004.5000    -9.0000 v   60.378  -9.0000   0.3580   0.2687  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        121381.6 12004.0000    -9.0000 v   60.226  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
           -9.0            -9.0        153038.6 14622.0000    -9.0000 v   61.131  -9.0000   0.6255   0.3943  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        190892.1 17853.5000    -9.0000 v   60.334  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
           -9.0            -9.0        237073.1 23236.5000    -9.0000 v   60.851  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
           -9.0            -9.0        295171.6 29495.0000    -9.0000 v   62.056  -9.0000   0.7323   0.4334  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        364861.6 35045.0000    -9.0000 v   61.759  -9.0000   0.7037   0.4234  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        449156.1 44469.5000    -9.0000 v   62.262  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
           -9.0            -9.0        528151.1 29135.5000    -9.0000 v   60.949  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
           -9.0            -9.0        718507.6 40910.0000    -9.0000 v   61.708  -9.0000   0.3937   0.2883  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        941631.1 90315.5000    -9.0000 v   61.547  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
           -9.0            -9.0       1158811.1 **********    -9.0000 v   62.779  -9.0000   0.7431   0.4371  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0       1427392.1 **********    -9.0000 v   62.804  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
           -9.0            -9.0       1745110.1 **********    -9.0000 v   62.134  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
           -9.0            -9.0       1991929.6 63617.0000    -9.0000 v   61.880  -9.0000 100.0000 100.0000  -9.0000 UVOT oates09 0 NNN  1.000  0.000 0 nnn
