Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           816.0    -9.0000    60.0000 RC   17.280   0.1300  -9.0000  -9.0000  -9.0000 INT curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0           981.0    -9.0000   180.0000 RC   17.310   0.1400  -9.0000  -9.0000  -9.0000 INT curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0          1074.0    -9.0000   300.0000 RC   17.450   0.0900  -9.0000  -9.0000  -9.0000 NOT curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0          1391.0    -9.0000   600.0000 RC   17.440   0.1200  -9.0000  -9.0000  -9.0000 INT curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0          1468.0    -9.0000   300.0000 RC   17.430   0.0800  -9.0000  -9.0000  -9.0000 NOT curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0          1853.0    -9.0000   180.0000 RC   17.490   0.1200  -9.0000  -9.0000  -9.0000 INT curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0          1862.0    -9.0000   300.0000 RC   17.550   0.0900  -9.0000  -9.0000  -9.0000 NOT curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0          5363.0    -9.0000   120.0000 RC   16.620   0.0900  -9.0000  -9.0000  -9.0000 OSN curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0          8300.0    -9.0000   300.0000 RC   17.030   0.1400  -9.0000  -9.0000  -9.0000 INT curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0         18360.0    -9.0000  1200.0000 RC   17.900   0.0400  -9.0000  -9.0000  -9.0000 FTN curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0         29940.0    -9.0000  1050.0000 RC   18.500   0.0200  -9.0000  -9.0000  -9.0000 FTN curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0         68235.0    -9.0000  1200.0000 RC   19.640   0.0400  -9.0000  -9.0000  -9.0000 Asiago curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0         75990.0    -9.0000   180.0000 RC   19.870   0.1500  -9.0000  -9.0000  -9.0000 OSN curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0         80917.0    -9.0000   180.0000 RC   19.870   0.0900  -9.0000  -9.0000  -9.0000 OSN curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0         82225.0    -9.0000   180.0000 RC   19.910   0.0700  -9.0000  -9.0000  -9.0000 OSN curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0        160557.0    -9.0000  1200.0000 RC   20.920   0.0700  -9.0000  -9.0000  -9.0000 Asiago curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0        209760.0    -9.0000   960.0000 RC   21.230   0.1000  -9.0000  -9.0000  -9.0000 FTN curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0        248617.0    -9.0000  1500.0000 RC   21.810   0.2800  -9.0000  -9.0000  -9.0000 OSN curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0        382560.0    -9.0000   960.0000 RC   21.900 100.0000  -9.0000  -9.0000  -9.0000 FTN curran07 1 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0        687323.0    -9.0000   120.0000 RC   23.190   0.2500  -9.0000  -9.0000  -9.0000 TNG curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0       1121271.0    -9.0000   600.0000 RC   24.660   0.4100  -9.0000  -9.0000  -9.0000 NOT curran07 0 NOMAD  0.000  0.000 0 E(B-V)=0.093
           -9.0            -9.0       2160836.0    -9.0000   600.0000 RC   23.600 100.0000  -9.0000  -9.0000  -9.0000 NOT curran07 1 NOMAD  0.000  0.000 0 E(B-V)=0.093
         6151.7            -9.0            -9.0  1000.0000    -9.0000 RC   16.576   0.0180  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         6566.4            -9.0            -9.0  1000.0000    -9.0000 RC   16.690   0.0180  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         6989.8            -9.0            -9.0  1000.0000    -9.0000 RC   16.785   0.0190  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         7922.9            -9.0            -9.0  1000.0000    -9.0000 RC   16.920   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         8156.2            -9.0            -9.0  1000.0000    -9.0000 RC   16.938   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         8398.1            -9.0            -9.0  1000.0000    -9.0000 RC   16.960   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         8640.0            -9.0            -9.0  1000.0000    -9.0000 RC   16.991   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         8873.3            -9.0            -9.0  1000.0000    -9.0000 RC   17.019   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         9115.2            -9.0            -9.0  1000.0000    -9.0000 RC   17.036   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         9357.1            -9.0            -9.0  1000.0000    -9.0000 RC   17.050   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
         9590.4            -9.0            -9.0  1000.0000    -9.0000 RC   17.087   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        10307.5            -9.0            -9.0  1000.0000    -9.0000 RC   17.176   0.0160  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        10549.4            -9.0            -9.0  1000.0000    -9.0000 RC   17.186   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        10791.4            -9.0            -9.0  1000.0000    -9.0000 RC   17.211   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        11024.6            -9.0            -9.0  1000.0000    -9.0000 RC   17.222   0.0160  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        11266.6            -9.0            -9.0  1000.0000    -9.0000 RC   17.230   0.0160  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        11508.5            -9.0            -9.0  1000.0000    -9.0000 RC   17.315   0.0160  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        11741.8            -9.0            -9.0  1000.0000    -9.0000 RC   17.301   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        11983.7            -9.0            -9.0  1000.0000    -9.0000 RC   17.310   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        12458.9            -9.0            -9.0  1000.0000    -9.0000 RC   17.368   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        12700.8            -9.0            -9.0  1000.0000    -9.0000 RC   17.378   0.0160  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        12942.7            -9.0            -9.0  1000.0000    -9.0000 RC   17.407   0.0160  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        13417.9            -9.0            -9.0  1000.0000    -9.0000 RC   17.411   0.0170  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        13659.8            -9.0            -9.0  1000.0000    -9.0000 RC   17.417   0.0150  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        13927.7            -9.0            -9.0  1000.0000    -9.0000 RC   17.429   0.0160  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
        14221.4            -9.0            -9.0  1000.0000    -9.0000 RC   17.438   0.0160  -9.0000  -9.0000  -9.0000 MDM stanek07 0 USNOB1  0.000  0.000 0 nnn
