T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
-9.	-9.	383000.	600.	21.37	0.13	RC	TLS1.34m	GCN11236
-9.	-9.	394000.	600.	21.27	0.1	RC	TLS1.34m	GCN11236
92500.	-9.	-9.	900.	18.62	0.1	RC	Kanata	GCN11190
93500.	-9.	-9.	900.	18.6	0.07	RC	Kanata	GCN11190
94800.	-9.	-9.	900.	18.54	0.04	RC	Kanata	GCN11190
35900.	-9.	-9.	-9.	17.43	100.	CR	AAVSO	GCN11213
36900.	-9.	-9.	-9.	17.5	100.	CR	AAVSO	GCN11213
37900.	-9.	-9.	-9.	17.49	100.	CR	AAVSO	GCN11213
38900.	-9.	-9.	-9.	17.53	100.	CR	AAVSO	GCN11213
39800.	-9.	-9.	-9.	17.66	100.	CR	AAVSO	GCN11213
40800.	-9.	-9.	-9.	17.67	100.	CR	AAVSO	GCN11213
41700.	-9.	-9.	-9.	17.57	100.	CR	AAVSO	GCN11213
42600.	-9.	-9.	-9.	17.63	100.	CR	AAVSO	GCN11213
43600.	-9.	-9.	-9.	17.66	100.	CR	AAVSO	GCN11213
44600.	-9.	-9.	-9.	17.72	100.	CR	AAVSO	GCN11213
45500.	-9.	-9.	-9.	17.83	100.	CR	AAVSO	GCN11213
46500.	-9.	-9.	-9.	17.79	100.	CR	AAVSO	GCN11213
47600.	-9.	-9.	-9.	17.8	100.	CR	AAVSO	GCN11213
48600.	-9.	-9.	-9.	17.79	100.	CR	AAVSO	GCN11213
49600.	-9.	-9.	-9.	17.85	100.	CR	AAVSO	GCN11213
50500.	-9.	-9.	-9.	17.91	100.	CR	AAVSO	GCN11213
