Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          611.0           626.0            -9.0    -9.0000    -9.0000 uvw2   17.600 100.0000  -9.0000  -9.0000  -9.0000 UVOT GCN11176 1 NNN  0.000  0.000 0 nnn
         5055.0          5255.0            -9.0    -9.0000    -9.0000 uvw2   20.040 100.0000  -9.0000  -9.0000  -9.0000 UVOT GCN11176 1 NNN  0.000  0.000 0 nnn
         9620.0         10520.0            -9.0    -9.0000    -9.0000 uvw2   20.730   0.3200  -9.0000  -9.0000  -9.0000 UVOT GCN11176 0 NNN  0.000  0.000 0 nnn
