#t(s) exp(s) m emag
1032.48000	1560	17.4	0.1
2888.35200	1560	17.9	0.1
4730.40000	1560	18.5	0.1
6561.21600	1440	18.4	0.1
8367.84000	1500	18.5	0.1
10186.56000	1560	18.7	0.2
12019.96800	1560	18.4	0.1
13835.23200	1500	18	0.1
15644.44800	1560	17.6	0.1
17472.67200	1500	17.7	0.1
19321.63200	1500	17.6	0.1
2280 0 17.0 0.0
