Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           124.0    10.0000    -9.0000 v   48.492  -9.0000   0.0630  -0.0596  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           144.0    10.0000    -9.0000 v   48.553  -9.0000   0.0642  -0.0606  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           169.0    15.0000    -9.0000 v   48.677  -9.0000   0.0546  -0.0520  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           198.9    14.8810    -9.0000 v   48.807  -9.0000   0.0571  -0.0543  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           242.8    23.4530    -9.0000 v   48.916  -9.0000   0.1328  -0.1183  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           291.2    25.0000    -9.0000 v   49.013  -9.0000   0.1334  -0.1188  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           351.2    35.0000    -9.0000 v   49.400  -9.0000   0.1429  -0.1263  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           418.9    32.6870    -9.0000 v   49.505  -9.0000   0.1608  -0.1400  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          4085.2   406.5000    -9.0000 v   51.528  -9.0000   0.1125  -0.1019  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          4903.2   406.5000    -9.0000 v   51.708  -9.0000   0.1150  -0.1040  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          5775.2   459.5000    -9.0000 v   51.907  -9.0000   0.0942  -0.0867  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         10368.7   900.0000    -9.0000 v   52.338  -9.0000   0.3080  -0.2397  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         16236.2   983.5000    -9.0000 v   52.780  -9.0000   0.1482  -0.1304  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         22119.7  1083.0000    -9.0000 v   52.897  -9.0000   0.2755  -0.2195  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         28021.7  1201.0000    -9.0000 v   52.344  -9.0000 100.0000 100.0000  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         35944.7  3341.0000    -9.0000 v   54.298  -9.0000   0.4956  -0.3390  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         43007.7  3713.0000    -9.0000 v   54.120  -9.0000   0.5549  -0.3654  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         54118.2  4168.5000    -9.0000 v   54.468  -9.0000   0.4441  -0.3143  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         68210.2  6687.5000    -9.0000 v   54.178  -9.0000   0.4005  -0.2919  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         83123.7  8218.0000    -9.0000 v   54.740  -9.0000   0.5944  -0.3819  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        100649.7  9300.0000    -9.0000 v   53.791  -9.0000 100.0000 100.0000  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        126017.7 12502.0000    -9.0000 v   55.033  -9.0000   0.4593  -0.3218  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        141783.2  3257.5000    -9.0000 v   53.749  -9.0000 100.0000 100.0000  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        246789.7 17596.0000    -9.0000 v   55.314  -9.0000 100.0000 100.0000  -9.0000 UVOT oates 0 NNN  0.000  0.000 0 nnn
