time_sec	flux	flux_err	band	source
319.0	5.192442203124761e-12	1.2250116377933177e-12	u	manual
429.007269978523	1.4998119641701552e-12	9.791859184193026e-14	u	uvot
569.397378981113	7.439027582442827e-13	2.275468695413719e-13	b	uvot
717.095478951931	6.848719472683703e-13	1.8808570887840417e-13	u	uvot
741.775599002838	7.079872034496241e-13	2.2174056261987863e-13	b	uvot
2841.0	2.4275030369260784e-13	2.2470234423289275e-14	r	manual
5342.28134995699	1.6492798874873146e-13	5.024689086805108e-14	b	uvot
6495.0	8.60982573868209e-14	3.1719770238665317e-14	R	manual
6559.20699995756	1.0965713852142714e-13	3.6530559432751407e-14	u	uvot
10784.6664899588	8.937640438722648e-14	3.7081676917255855e-14	b	uvot
21921.3958399892	5.235537817788272e-14	2.4103994503907597e-14	u	uvot
