time_sec	flux	flux_err	band	source
324.0	1.2548644035731768e-11	1.2299423025412291e-12	u	manual
448.502590000629	5.882878996067363e-12	2.9293126442345313e-13	u	uvot
588.832229018211	5.220095371431562e-12	5.522633530576343e-13	b	uvot
653.0	4.42932862729067e-12	8.169400617213877e-13	v	manual
662.962208986282	4.6403709661134635e-12	7.710766943349076e-13	v	uvot
736.463199019432	4.579136235315354e-12	5.06631220754422e-13	u	uvot
761.359479010105	5.633520513962177e-12	5.756911715495623e-13	b	uvot
835.246749043465	3.7262815544848475e-12	6.996012276329698e-13	v	uvot
1066.5851290226	3.703397803009652e-12	6.990836959583293e-13	v	uvot
1139.84908902645	5.1636058555581404e-12	5.434350120165011e-13	u	uvot
1164.61288899183	4.963752365472857e-12	5.390353692792391e-13	b	uvot
1238.75365900993	3.524595983049328e-12	6.833296327428299e-13	v	uvot
1312.31557899714	4.7581619716519294e-12	5.218662495181245e-13	u	uvot
1337.21238899231	3.892409968500192e-12	4.814606858772311e-13	b	uvot
1411.1715490222	2.872114914951042e-12	6.532474226973703e-13	v	uvot
5045.48368000984	3.3920787275378894e-12	1.9284922690749774e-13	u	uvot
5250.78422999382	2.4916697369198336e-12	1.4595051273593175e-13	b	uvot
5866.08455002308	2.208522140666873e-12	1.8822507393009232e-13	v	uvot
6744.67441999912	2.677410395825445e-12	1.6120654420251854e-13	u	uvot
6948.0	3.1765248017411407e-12	6.69301633455229e-14	i	manual
11893.1413500309	1.4796578475501166e-12	1.3196891090501495e-13	v	uvot
12196.6900200248	1.219298145233543e-12	1.22059176325576e-13	v	uvot
12500.4814100266	1.559462829740902e-12	1.349873642179487e-13	v	uvot
24801.0	1.0870330921494187e-12	5.008121966225451e-14	r	manual
27802.3703500032	1.2403589220198988e-12	8.431417770130841e-14	u	uvot
28105.8087100387	1.1874186692517222e-12	8.187516829184587e-14	u	uvot
28351.7876400352	1.3200251238830951e-12	1.0253492024033427e-13	u	uvot
33943.298420012	1.2371032886950944e-12	1.2315190695704664e-13	v	uvot
34246.896780014	8.699547471885194e-13	1.087190024289484e-13	v	uvot
45111.459190011	1.004440221224668e-12	7.342425900728234e-14	u	uvot
45415.0796200037	9.055702611941714e-13	6.916803930886134e-14	u	uvot
45718.5400699973	8.698192881479947e-13	6.748806477381297e-14	u	uvot
46023.8650900126	7.636398661877845e-13	6.76955340912967e-14	b	uvot
46327.2814100385	8.143444326303321e-13	6.945635969286512e-14	b	uvot
46522.6192600131	8.232749828258996e-13	1.244884869108413e-13	b	uvot
63947.0	6.913881506332599e-13	7.092950817571504e-14	g	manual
198393.0	2.877319128590143e-13	3.7554671394557286e-15	V	manual
371193.0	1.944258380180169e-13	1.7907281452526427e-15	R	manual
547449.0	1.962248381475609e-13	1.8072975487749724e-15	R	manual
626073.0	2.3700931901342605e-13	8.32787646592341e-15	B	manual
709017.0	1.8618824168258397e-13	5.485786772217394e-15	i	manual
804057.0	2.13183692153622e-13	1.9634943664894454e-15	R	manual
880953.0	1.9317559143687224e-13	1.4370209431346126e-14	i	manual
1054617.0	2.6000879162815963e-13	1.4568422199528335e-14	V	manual
1079674.0	2.3591414409337075e-13	6.518548696990136e-15	R	manual
1259386.0	2.13183692153622e-13	5.8904830994683366e-15	R	manual
1314682.0	1.9317559143687224e-13	4.070257497171426e-15	i	manual
1399354.0	2.292148578015291e-13	1.4781265967449968e-14	r	manual
1484026.0	2.259187365453258e-13	1.2696808173611864e-14	i	manual
1579066.0	2.0929265125722383e-13	1.92765655543234e-15	R	manual
1855546.0	1.962248381475609e-13	1.8072975487749724e-15	R	manual
2193370.0	1.573091482346977e-13	2.8977415977344437e-15	R	manual
2436154.0	1.4789457734214497e-13	3.116175329089555e-15	i	manual
2516506.0	1.399433450456247e-13	2.9486408977158102e-15	i	manual
2614138.0	1.2154972469889277e-13	1.1195143365968023e-15	R	manual
2689306.0	1.2645973010141758e-13	2.664537795416954e-15	i	manual
3205114.0	1.2076810467712525e-13	3.5582701955636436e-15	i	manual
3234490.0	9.13595558452978e-14	8.414526055677588e-16	R	manual
3294970.0	1.0231804903626188e-13	3.014664056600946e-15	i	manual
8143738.0	4.883756244523366e-14	4.498105730582433e-16	R	manual
