time_sec	flux	flux_err	band	source
884.0	3.0515285611735964e-13	1.0370972563486546e-13	R	manual
913.0	4.477554598732557e-13	1.0278389738237407e-13	I	manual
1486.0	4.171006727082435e-13	9.213143537549822e-14	I	manual
1855.0	2.0802591414749956e-13	6.064106689925742e-14	R	manual
2975.0	1.732370941297163e-13	3.818653501792004e-14	I	manual
3711.0	1.3922506814991246e-13	3.821284592597376e-14	R	manual
6746.0	1.1723057368774362e-13	2.921296451981298e-14	I	manual
7114.0	8.79260248640586e-14	2.8424984441004004e-14	R	manual
10236.0	6.958583175635919e-14	6.413242073893889e-15	r'	manual
11301.0	8.117847533321342e-14	2.5580013572322683e-14	I	manual
13733.0	6.150599366160996e-14	1.2547778674361828e-14	R	manual
22280.0	5.864633681743468e-14	1.3435715322606162e-14	I	manual
23828.0	3.43967523160179e-14	9.947702010762066e-15	R	manual
