time_sec	flux	flux_err	band	logF	logT	mag	mag_err
117154.0	4.327643069980018e-14	9.964766420734976e-15	R	-13.363748565630322	5.068757121343318	21.3	0.25
104055.0	9.125390000223583e-14	5.883356355036091e-15	R	-13.039748565630322	5.017262953555213	20.49	0.07
105196.0	7.451632605954543e-14	5.490565810220577e-15	R	-13.127748565630323	5.021999226405604	20.71	0.08
29580.0	5.372625058841829e-12	3.5825300117368505e-13	v	-11.269813466626132	4.470998169660874	16.48	0.06
35976.0	7.998949545208579e-20	4.4382961378816164e-20	uvw1	-19.09696704259225	4.556012874559886	20.02	0.56
36181.0	1.1015884235584048e-12	2.768720727212015e-13	u	-11.957980636668273	4.558480566074932	18.8	0.23
273.0	2.7305581792926963e-13	7.544811071030789e-14	R	-12.563748565630325	2.436162647040756	19.3	0.3
98629.0	1.0870547907899236e-13	1.5018216939243834e-14	R	-12.963748565630324	4.994004629831678	20.3	0.15
