Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes
-9. -9. 105.		-9. 10.	        RC	20.78   0.26   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 136.		-9. 10.	        RC	20.45   0.25   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 167.		-9. 10.	        RC	21.40   0.52   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 558.		-9. 30.	        RC	18.93   0.05   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 883.		-9. 60.	        RC	18.31   0.03   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 1381.		-9. 120.	RC	18.30   0.03   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 2112.		-9. 180.	RC	18.27   0.03   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 2927.		-9. 120.	RC	18.40   0.03   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 3745.		-9. 180.	RC	18.61   0.03   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 5846.		-9. 72.	        RC	18.72   0.05   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 6280.		-9. 30.	        RC	18.86   0.05   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 6621.		-9. 60.	        RC	18.95   0.04   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 7110.		-9. 120.	RC	19.04   0.04   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 7832.		-9. 180.	RC	19.10   0.03   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 8569.		-9. 120.	RC	19.26   0.04   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 9258.		-9. 180.	RC	19.30   0.03   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 9552.		-9. 30.         RC	19.25   0.07   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 9903.		-9. 60.	        RC	19.43   0.06   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 10414.		-9. 120.	RC	19.43   0.04   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 11164.		-9. 180.	RC	19.50   0.04   -9. -9. -9. FTN	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 25879.		-9. 960.	RC	20.37   0.08   -9. -9. -9. AZT-33    guidorzi11 0 NNN 0. 0. 1 AIRMASS	
-9. -9. 31242.		-9. 1800.	RC	20.56   0.13   -9. -9. -9. AZT-11    guidorzi11 0 NNN 0. 0. 1 AIRMASS	
-9. -9. 56857.		-9. 1860.	rr	21.60   0.08   -9. -9. -9. LT        guidorzi11 0 NNN 0. 0. 1 AIRMASS	
-9. -9. 134128.		-9. 1800.	RC	22.1    0.3    -9. -9. -9. TLS       guidorzi11 0 NNN 0. 0. 1 AIRMASS	
-9. -9. 134490.		-9. 1620.	RC	22.52   0.25   -9. -9. -9. Z1000     guidorzi11 0 NNN 0. 0. 1 AIRMASS		
-9. -9. 306753.		-9. 4290.	RC	22.9	100.   -9. -9. -9. Z1000     guidorzi11 1 NNN 0. 0. 1 AIRMASS
-9. -9. 350436.		-9. 690.	RC	24.17   0.14   -9. -9. -9. Keck	     guidorzi11 0 NNN 0. 0. 1 AIRMASS
-9. -9. 382.		-9. 10.	        ii	19.62   0.16   -9. -9. -9. FTN 	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 651.		-9. 30.	        ii	18.05   0.03   -9. -9. -9. FTN 	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 1017.		-9. 60.	        ii	17.90   0.03   -9. -9. -9. FTN 	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
-9. -9. 1598.		-9. 120.	ii	17.62   0.03   -9. -9. -9. FTN 	     guidorzi11 0 landolt-SDSS 0. 0. 1 AIRMASS
