time_sec	flux	flux_err	band_init	band_norm	source
1070	2.340302523450337e-13	1.5117869428601952e-14	r	R	17316
64985	4.146501966651594e-15	3.8260044377797805e-16	r'	R	17336
64985	8.32101885513223e-15	1.5545180268690817e-15	i'	R	17336
64985	9.212120822446334e-15	3.454264526954934e-15	z'	R	17336
64985	2.6110268367989833e-14	7.759515390186127e-15	J	R	17336
64985	1.674780453370518e-14	8.157565775202971e-15	H	R	17336
64985	2.3350624515194727e-14	9.889034144082497e-15	K	R	17336
15120	2.867312658426829e-14	5.281785107397395e-15	R	R	17339
76266	4.934827780307311e-15	9.092458968889794e-16	r	R	17343
76266	9.161461892655054e-15	8.888865473253158e-16	i	R	17343
17408.7	3.0024449408264474e-14	6.083778767688483e-15	R	R	17347
21036.7	2.5437536633159117e-14	5.8572092654002125e-15	R	R	17347
