Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (erg/cm^2/s/A)
            107.0000              10.0000    5.8884336785376982e-15    1.4643309191847736e-16
            198.0000              10.0000    3.8868679395573729e-15    1.2171788090930741e-16
            289.0000              10.0000    2.4683104525695645e-15    7.9568928016647822e-17
            380.0000              10.0000    1.3880329589728929e-15    1.3679153932547903e-16
            472.0000              10.0000    6.5282950401979160e-16    1.2025563885130734e-16
         682211.1000             165.0000    1.3551885815221062e-18    4.9926992463256444e-19
