time_sec	flux	flux_err	band	source
570.9	6.562890895868078e-12	9.470488835941796e-14	r	nissim
690.6	1.1849389747559432e-11	1.6910943654662558e-13	r	nissim
784.1	1.018113941386196e-11	1.1815866192179554e-13	r	nissim
973.7	2.7449167946909446e-12	1.682270022703595e-14	r	nissim
1095.6	5.35426650903989e-12	1.1647372544016905e-13	r	nissim
1213.4	6.118322771734278e-12	6.533705787660048e-14	r	nissim
1310.0	2.085548934571368e-12	1.4382912167814226e-14	r	nissim
1477.5	1.7699181564655281e-12	1.4436836699215438e-14	r	nissim
1575.4	4.702841959977515e-12	5.5984280280314236e-14	r	nissim
1681.5	3.0033557959237842e-12	2.0279473863735685e-14	r	nissim
1996.6	3.640484484277834e-12	2.910102797389424e-14	r	nissim
2087.7	3.434769394236153e-12	2.980794923084023e-14	r	nissim
2180.9	1.2387554677462136e-12	1.2435223715488498e-14	r	nissim
2484.2	2.608900911072842e-12	3.529396102075823e-14	r	nissim
2576.6	1.977634293503095e-12	4.6583656788150375e-14	r	nissim
2669.0	9.644976735612357e-13	1.4084492923892483e-14	r	nissim
2760.7	7.713615457468018e-13	7.925327239849265e-15	r	nissim
2860.7	1.7852259225534107e-12	4.0864203320315244e-14	r	nissim
2966.7	1.870618324801943e-12	6.828234804843974e-14	r	nissim
3269.2	1.3980785880659146e-12	3.620025586214332e-14	r	nissim
3446.0	1.9863692542569858e-12	2.327512206121512e-14	r	nissim
3635.6	6.743832647108741e-13	1.0181680297971401e-14	r	nissim
3736.2	1.7785840135659662e-12	2.904140925709594e-14	r	nissim
3850.3	1.6109541665519924e-12	2.0258295096159463e-14	r	nissim
4274.8	1.4916687257606894e-12	2.4499049317735976e-14	r	nissim
4376.6	5.588617475287081e-13	1.1481372991164132e-14	r	nissim
4466.4	4.455725055173731e-13	6.625695762948247e-15	r	nissim
4562.8	1.355872287800938e-12	2.446384916935407e-14	r	nissim
4661.6	1.0053488475733963e-12	2.09776460633784e-14	r	nissim
4940.9	4.486259432203259e-13	7.151856831512084e-15	r	nissim
5042.2	1.217667695483552e-12	2.458833708546168e-14	r	nissim
5143.9	1.3019838116820055e-12	2.0239271378785087e-14	r	nissim
5529.1	1.138193194213034e-12	2.282653923202794e-14	r	nissim
5638.4	9.808151927894425e-13	2.2770432550810226e-14	r	nissim
6424.8	7.418047064628273e-13	1.950638791059344e-14	r	nissim
6593.6	6.663303338549194e-13	1.5134772210267555e-14	r	nissim
6877.7	2.858027376053623e-13	6.528942010570543e-15	r	nissim
6980.4	7.199202413965797e-13	2.2131395843776555e-14	r	nissim
7098.0	9.08544878162861e-13	2.1757023274267988e-14	r	nissim
7295.1	3.0243049788394314e-13	7.776532128720213e-15	r	nissim
7397.8	8.563876277991873e-13	2.2595875142378025e-14	r	nissim
7495.0	8.821523277335334e-13	2.2339061121151583e-14	r	nissim
7605.5	4.006585218335646e-13	1.2126925845146162e-14	r	nissim
7796.5	5.655710674415109e-13	1.4436113673073472e-14	r	nissim
7887.6	5.331973526212666e-13	1.9374716277042646e-14	r	nissim
8236.2	7.180957963605857e-13	2.0915490837330137e-14	r	nissim
8325.7	6.985173286085398e-13	2.1832167408994786e-14	r	nissim
8615.1	7.592331888539155e-13	2.3303597916501908e-14	r	nissim
