Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           2314.0000              60.0000    1.7298161701194809e-05    3.5050831566087495e-06
           3055.9000              60.0000    1.9498443900888055e-05    4.6692700657461679e-06
           3815.2000              60.0000    1.4927942431154618e-05    3.0248115656504152e-06
           5871.0000              60.0000    9.0782042221783970e-06    2.3411738912695991e-06
           6047.7000              60.0000    1.3489627301304521e-05    2.7333693752825866e-06
           6228.8000              60.0000    1.0814338255110316e-05    2.5896972164604611e-06
           8061.3000              60.0000    2.2387209024446587e-05    3.7114887785331671e-06
           8244.1000              60.0000    2.6915345274317528e-05    4.4621909701602327e-06
           8425.9000              60.0000    2.6181827381810775e-05    4.3405838763988237e-06
          10260.0000              60.0000    2.6424084851480903e-05    4.6241216276210845e-06
          10440.0000              60.0000    2.6424084851480903e-05    4.6241216276210845e-06
          10620.0000              60.0000    2.7415738910448539e-05    4.5451492953057023e-06
          12740.0000              60.0000    2.4099051771535878e-05    3.7733280894075114e-06
          12920.0000              60.0000    2.5234805108248921e-05    3.9511595662924005e-06
          13110.0000              60.0000    2.3659194498943391e-05    3.4865478485633302e-06
