Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          661.0            -9.0            -9.0    -9.000    60.000 RC   19.180   0.1600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
          983.4            -9.0            -9.0    -9.000    60.000 RC   18.980   0.1400  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         1336.5            -9.0            -9.0    -9.000    60.000 RC   19.140   0.1500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         1696.3            -9.0            -9.0    -9.000   120.000 RC   19.350   0.1400  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         2437.7            -9.0            -9.0    -9.000   120.000 RC   19.610   0.1700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         3183.7            -9.0            -9.0    -9.000   120.000 RC   19.950   0.1600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         4180.1            -9.0            -9.0    -9.000   120.000 RC   20.080   0.1600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         4356.9            -9.0            -9.0    -9.000   120.000 RC   20.230   0.1700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         4532.3            -9.0            -9.0    -9.000   120.000 RC   20.250   0.1700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         6357.6            -9.0            -9.0    -9.000   120.000 RC   19.970   0.1600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         6533.3            -9.0            -9.0    -9.000   120.000 RC   19.680   0.1700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         6718.0            -9.0            -9.0    -9.000   120.000 RC   19.750   0.1600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         8553.6            -9.0            -9.0    -9.000   120.000 RC   19.310   0.1500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         8731.5            -9.0            -9.0    -9.000   120.000 RC   19.270   0.1600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         8909.2            -9.0            -9.0    -9.000   120.000 RC   19.310   0.1600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        10750.0            -9.0            -9.0    -9.000   120.000 RC   19.210   0.1700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        10930.0            -9.0            -9.0    -9.000   120.000 RC   19.220   0.1700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        11120.0            -9.0            -9.0    -9.000   120.000 RC   19.240   0.1700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        13240.0            -9.0            -9.0    -9.000   120.000 RC   19.310   0.1400  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        13420.0            -9.0            -9.0    -9.000   120.000 RC   19.320   0.1400  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        13610.0            -9.0            -9.0    -9.000   120.000 RC   19.360   0.1400  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        96180.0            -9.0            -9.0    -9.000  1920.000 RC   21.900 100.0000  -9.0000  -9.0000  -9.0000 P60 cenko09 1 NNN  0.000  0.000 0 nnn
