Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0         31480.7    -9.000   360.000 J   18.090   0.0800  -9.0000  -9.0000  -9.0000 CTIO1.3m thoene10 0 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0         41774.4    -9.000  1177.000 J   18.638   0.0540  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 0 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0         41898.8    -9.000   360.000 J   18.580   0.0900  -9.0000  -9.0000  -9.0000 CTIO1.3m thoene10 0 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0         44160.8    -9.000  2260.000 J   19.196   0.1140  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 0 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0         48812.5    -9.000   683.000 J   19.472   0.1410  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 0 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0         54089.9    -9.000  2190.000 J   18.872   0.0540  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 0 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0        132471.1    -9.000   706.000 J   19.575   0.1380  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 0 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0        139460.0    -9.000  2237.000 J   19.725   0.1570  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 0 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0        204143.3    -9.000   360.000 J   19.100 100.0000  -9.0000  -9.0000  -9.0000 CTIO1.3m thoene10 1 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0        217968.2    -9.000  2237.000 J   20.100 100.0000  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 1 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0        299311.2    -9.000  2213.000 J   20.200 100.0000  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 1 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0        389154.2    -9.000  2266.000 J   20.300 100.0000  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 1 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0        476969.5    -9.000  2260.000 J   20.300 100.0000  -9.0000  -9.0000  -9.0000 PAIRITEL thoene10 1 2MASS  0.000  0.000 0 nnn
