59.616	14.79	0.1	0.1	R
4770.144	17.43	0.05	0.05	R
7891.776	17.77	0.01	0.01	R
8333.28	17.85	0.01	0.01	R
8798.976	17.9	0.01	0.01	R
16346.016	18.22	0.04	0.04	R
16468.704	18.44	0.19	0.19	R
16855.776	18.5	0.32	0.32	R
18247.68	18.85	0.19	0.19	R
20196	18.63	0.02	0.02	R
21563.712	18.683	0.02	0.02	R
21960.288	18.714	0.03	0.03	R
22319.712	18.698	0.03	0.03	R
22552.128	18.98	0.24	0.24	R
23472.288	18.819	0.03	0.03	R
23868	18.841	0.03	0.03	R
24263.712	18.767	0.03	0.03	R
25343.712	18.923	0.04	0.04	R
25740.288	18.931	0.03	0.03	R
26136	18.918	0.03	0.03	R
27287.712	18.963	0.03	0.03	R
27684.288	19.081	0.03	0.03	R
28080	19.073	0.04	0.04	R
29231.712	19.033	0.04	0.04	R
29628.288	19.199	0.04	0.04	R
30024	19.132	0.04	0.04	R
94473.216	20.17	0.07	0.07	R
96469.056	20.04	0.04	0.04	R
97446.24	20.26	0.06	0.06	R
98222.976	20.22	0.04	0.04	R
182730.816	21.1	0.13	0.13	R
269467.776	21.85	0.11	0.11	R
355833.216	22.63	0.24	0.24	R
374580.288	22.93	0.09	0.09	R
441274.176	23.31	0.32	0.32	R
530958.24	23.39	0.08	0.08	R
620208.576	23.59	0.08	0.08	R
889710.048	24.39	0.08	0.08	R
893549.664	24.39	0.08	0.08	R
