z=   3.2100000e+00 0.
TotalEnergy(erg)    1.3261466803073435e+05    7.5586952790884607e+04
TotalEnergy_common(erg)    8.2562306918879075e+05    4.3459733479769097e+05
Energy1(erg)    8.0603610577394697e+05    4.6992155342385947e+05
Energy2(erg)    2.0856716833011521e+05    1.2901989548404040e+05
Energy3(erg)    3.7423313475882074e+04    2.5814307969870850e+04
Energy4(erg)    4.2378988301252284e+03   -7.3506352994093941e+03
T_min_T_max    1.1781472577333133e+01    1.5143230266587081e+05
Interval1    1.1781472577333133e+01    1.7182375749635641e+04
Interval2    1.7182375749635641e+04    2.3371200000000001e+04
Interval3    2.3371200000000001e+04    1.5616953043652797e+05
Interval4    1.5616953043652797e+05    1.5143230266587081e+05
