Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             86.2000               5.0000    3.0941957632385752e-04    3.4198316372842956e-05
             96.2000               5.0000    3.3002572025679660e-04    3.3436142328345476e-05
            106.2000               5.0000    2.9549340115640304e-04    3.2659138568069020e-05
            116.2000               5.0000    2.6214874688572717e-04    3.1388230333361269e-05
            126.2000               5.0000    2.3908249835522406e-04    3.0828437503163170e-05
            136.2000               5.0000    2.6214874688572717e-04    3.1388230333361269e-05
            146.2000               5.0000    2.3256683643294932e-04    2.9988276982236455e-05
            156.2000               5.0000    2.5974535269233842e-04    3.1100461303678155e-05
            166.2000               5.0000    2.7450343688818519e-04    3.2867512077414274e-05
            176.2000               4.8800    2.9278430133059528e-04    3.2359717781481109e-05
            681.2000               4.8850    1.6693514670581644e-04    2.6138002612966548e-05
           1061.4000              53.9900    1.0058837214103138e-04    7.4116253724204964e-06
           1672.7000              14.6400    5.8958683348875356e-05    9.2315024717097329e-06
           6433.0000              98.3150    5.5788897123964189e-05    4.6245127165299456e-06
