time_sec	mag	mag_err	band
74.4541	13.50550912612598	0.0799965848048023	R
89.3196	13.697362583602295	0.08085997575352034	R
104.1852	13.851504836262524	0.08162738294852281	R
122.6609	14.037431855537077	0.07893427005856515	R
152.9782	14.227922836782483	0.12530585650804438	R
186.4262	14.46834032187817	0.13061313745274075	R
227.3071	14.611995312764144	0.13320129536422903	R
275.6208	15.089945137388902	0.16286043071371942	R
323.6806	15.25868385669498	0.19456777120665592	R
3402.1414	16.635312165442446	0.09252657594007958	R
4086.0547	16.785180542742406	0.08427194369061292	R
4629.1697	16.8581305552004	0.12450334085450364	R
8181.0579	17.229335407879688	0.07892240075347816	R
9123.0397	17.436770995541597	0.29679170597171234	R
12668.1942	17.64910493288339	0.10340551614116425	R
16946.2678	17.581750862985814	0.0884099481017334	R
21243.6816	17.557532694477985	0.09388424829379118	R
27302.1873	17.797813720551968	0.0905444229472605	R
32548.6683	18.026478206459608	0.09689242687988743	R
40578.9759	18.25106885479778	0.09534215558495827	R
51014.3779	18.548398358641684	0.0956481894667876	R
64092.4235	18.991613402813247	0.11081687709721404	R
79254.4563	19.224210914518252	0.10950001655495809	R
97948.1079	19.482350015673166	0.11656388691775588	R
141468.3325	20.52770850257398	0.18957298813237178	R
175989.9028	20.430061682044048	0.18733168714220574	R
219002.6493	21.170330410396755	0.32038117517453	R
266706.2562	21.595095115708812	0.4112637139235339	R
328742.029	22.241201495440844	0.6084895213479626	R
405552.5105	21.621740286163952	0.35741626616261407	R
498188.0609	22.649104932883386	0.766095466077336	R
712990.9964	22.693426850284467	0.9635908817228399	R
919596.2121	23.98862650628089	2.1013768028903903	R
1134362.944	22.880576530946925	0.5950049399342818	R
1387737.629	23.825529046965922	1.1216707363576892	R
1696815.811	23.760764112895217	1.063973118248501	R
2562075.731	24.729335407879688	2.982824192963231	R
3039304.605	24.5806738271593	2.266667290028227	R
