Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          46785.6000               0.0010    2.8407110851357636e+46    1.9889059913905022e+45
          47528.6000               0.0010    3.1528482389910015e+46    3.1742484642099194e+45
          51745.0000               0.0010    2.4297381067320115e+46    1.5380779353422092e+45
          53127.4000               0.0010    1.8736077032047139e+46    1.7441503775745658e+45
          57447.4000               0.0010    2.0031942445070815e+46    1.2748923726246543e+45
          58890.2000               0.0010    1.5896527373848648e+46    1.6122560738550941e+45
          63063.4000               0.0010    1.7775599757634754e+46    1.3889397103313016e+45
          68826.2000               0.0010    2.4026043824638500e+46    5.3281811384176499e+45
          68852.2000               0.0010    1.4283790163402008e+46    2.2190233152620330e+45
          68999.0000               0.0010    1.7873230778590962e+46    3.3536257645035358e+45
          69655.7000               0.0010    1.6214451513350933e+46    1.3942426850241641e+45
          70606.1000               0.0010    1.7737249005926606e+46    2.0934546297634252e+45
          71280.0000               0.0010    1.6245409471842635e+46    1.3376964144631452e+45
          71357.8000               0.0010    1.7213447636754524e+46    1.0878788218099302e+45
          71833.0000               0.0010    1.7250046208197360e+46    2.2475570413278420e+45
          72334.1000               0.0010    1.7203399026238599e+46    1.1638211126138795e+45
          72394.6000               0.0010    1.7867865019732779e+46    1.0112629615594251e+45
          73160.0000               0.0010    1.9638787169798050e+46    6.4283249230966507e+45
          73160.0000               0.0010    1.8329383721111277e+46    3.3763973547993294e+44
          73160.0000               0.0010    2.5505853760337216e+46    6.6388959211393910e+45
          73160.0000               0.0010    1.8842905207674653e+46    7.1761649187971583e+44
          73340.0000               0.0010    1.9996089122046311e+46    6.5260362187183898e+45
          73340.0000               0.0010    2.5739580547491034e+46    6.6755553171725077e+45
          73340.0000               0.0010    1.8329383721111277e+46    3.3763973547993294e+44
          73340.0000               0.0010    1.8492118305205285e+46    7.0460389925744542e+44
          73440.0000               0.0010    2.6213479121781860e+46    6.7911788990332577e+45
          73440.0000               0.0010    2.0359891714276734e+46    6.6378249582808839e+45
          73440.0000               0.0010    1.8670152411787926e+46    3.4391692691912942e+44
          73440.0000               0.0010    1.8492118305205285e+46    7.0460389925744542e+44
          73520.0000               0.0010    1.9996089122046311e+46    6.5260362187183898e+45
          73520.0000               0.0010    2.5274249315889296e+46    6.5618925296791800e+45
          73520.0000               0.0010    1.8492118305205285e+46    7.0460389925744542e+44
          73520.0000               0.0010    1.8670152411787926e+46    3.4391692691912942e+44
          73897.9000               0.0010    1.8547178993458205e+46    1.0484315276064267e+45
          73897.9000               0.0010    1.7535116793798441e+46    1.1856069084980693e+45
          73910.0000               0.0010    1.8842905207674653e+46    3.4709915111139360e+44
          73910.0000               0.0010    2.5739580547491034e+46    6.6961683430957854e+45
          73910.0000               0.0010    2.0918043606861929e+46    6.8221389631727228e+45
          73910.0000               0.0010    1.8492118305205285e+46    7.0460389925744542e+44
          74100.0000               0.0010    2.6213479121781860e+46    6.7911788990332577e+45
          74100.0000               0.0010    1.8329383721111277e+46    3.3763973547993294e+44
          74100.0000               0.0010    2.0544267626352715e+46    6.6944326330860868e+45
          74100.0000               0.0010    1.8319189836956525e+46    6.9818668212576232e+44
          74157.1000               0.0010    1.7203399026238599e+46    1.4149920989503514e+45
          74157.1000               0.0010    2.0119105304592145e+46    3.8149541130698030e+45
          74300.0000               0.0010    1.8329383721111277e+46    3.3763973547993294e+44
          74300.0000               0.0010    2.5975449125762554e+46    6.7331197683840474e+45
          74300.0000               0.0010    1.8492118305205285e+46    7.0460389925744542e+44
          74300.0000               0.0010    2.0544267626352715e+46    6.6944326330860868e+45
