Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          68999.0000             200.0000    1.6674021265657071e+46    2.9178948972992568e+45
          71280.0000             360.0000    1.5206888109059523e+46    9.8042433660534223e+44
          72334.1000             440.0000    1.6070905627540926e+46    7.4009257588352053e+44
          73897.9000             400.0000    1.6369686074936985e+46    7.5385192436466835e+44
          74157.1000            1080.0000    1.6070905627540926e+46    1.0361296062369291e+45
          74822.4000             400.0000    1.7459843690058678e+46    8.0405553928178867e+44
          75721.0000             320.0000    1.7784446424346400e+46    8.1900404805444575e+44
          76533.1000             400.0000    1.9144337940492089e+46    7.0530349481649664e+44
          77431.7000             400.0000    1.7459843690058678e+46    8.0405553928178867e+44
          78235.2000             320.0000    1.9500257761535518e+46    8.9802008247718932e+44
          79246.1000             440.0000    2.1980640982787112e+46    6.0734757262130604e+44
          80213.8000             280.0000    1.9500257761535518e+46    8.9802008247718932e+44
          81112.3000             440.0000    2.1185579725438229e+46    7.8050562346482574e+44
          81881.3000             240.0000    2.0046582804779675e+46    9.2317928121153688e+44
          85821.1000             480.0000    2.0046582804779675e+46    7.3854342496922960e+44
          86901.1000             480.0000    1.9862794626187672e+46    5.4882931353719591e+44
          87894.7000             320.0000    2.0608213853540529e+46    7.5923467805511724e+44
          88948.8000             440.0000    1.9500257761535518e+46    7.1841606598175149e+44
          89925.1000             400.0000    1.9144337940492089e+46    7.0530349481649664e+44
          90979.2000             480.0000    1.6828304087177957e+46    6.1997765195197260e+44
          92059.2000             480.0000    1.6984014470091404e+46    7.8214279327681407e+44
          93139.2000             480.0000    1.6674021265657071e+46    6.1429366258931744e+44
          94193.3000             440.0000    1.7459843690058678e+46    6.4324443142543117e+44
          95281.9000             520.0000    1.7299770878570230e+46    6.3734713094322900e+44
          96405.1000             480.0000    1.6369686074936985e+46    6.0308153949173474e+44
          97485.1000             480.0000    1.6674021265657071e+46    6.1429366258931744e+44
          98608.3000             520.0000    1.7459843690058678e+46    6.4324443142543117e+44
          99792.0000             520.0000    1.6070905627540926e+46    7.4009257588352053e+44
         100958.4000             520.0000    1.6070905627540926e+46    7.4009257588352053e+44
         102176.6000             480.0000    1.3615711784082745e+46    7.5243206128972621e+44
         103014.7000             240.0000    1.3123218187593500e+46    1.3295624073932213e+45
         104483.5000             240.0000    1.4389322625674563e+46    1.3253056291991954e+45
         253160.6000            1600.0000    4.3455058843508215e+45    4.0023589435492182e+44
         256106.9000             920.0000    4.7210689461689447e+45    4.7830918482113645e+44
         258266.9000            1080.0000    4.5924067087546225e+45    2.9608341092286329e+44
         259554.2000            1360.0000    4.3857143558462038e+45    4.0393923154462680e+44
         332113.0000            2920.0000    3.2964033024534699e+45    3.3397097022225920e+44
         339508.8000            3000.0000    3.1191793010618520e+45    3.4474444645250341e+44
         347751.4000            3720.0000    2.7166915961767501e+45    3.0025986008155736e+44
         357937.9000            5200.0000    2.5237151733248048e+45    2.5568704059136258e+44
         422098.6000            6200.0000    2.5470668226631432e+45    2.3459353062241344e+44
         429045.1000            1080.0000    2.1980640228605142e+45    2.0244918392749586e+44
         440665.9000            6320.0000    2.5470668226631432e+45    2.5805288368465480e+44
         526003.2000            7520.0000    1.6984013887349675e+45    2.3464282993216946e+44
