Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          74157.1000             900.0000    3.6824050705160548e+46    2.3741343544324487e+45
         258266.9000             900.0000    1.3744582534537080e+46    1.1393305835232041e+45
         429045.1000             900.0000    6.5182580352898107e+45    7.8045989925385693e+44
