time_sec	flux	flux_err	band_init	band_norm	source
212843	3.370582662612153e-15	4.668177409543913e-16	V	R	arXiv1603.07869
213623	4.236679375766095e-15	3.1217007278189855e-16	R	R	arXiv1603.07869
212123	1.9354215122919134e-15	3.5742436966138944e-16	I	R	arXiv1603.07869
122394	1.0642057438643342e-14	6.861187988761836e-16	R	R	arXiv1603.07869
206168	5.333663327776182e-15	1.228121366958645e-15	R	R	arXiv1603.07869
122394	1.1561803889346713e-14	6.389288948095277e-16	R	R	astro-ph0604153
206168	5.79462850704273e-15	1.4943740246125527e-15	R	R	astro-ph0604153
212846	3.595050394228081e-15	3.329606689850742e-16	V	R	astro-ph0604153
213624	4.121218100809608e-15	2.6570475018924023e-16	R	R	astro-ph0604153
487763	9.173596286354127e-16	5.952972061149623e-16	K	R	astro-ph0604153
212843	3.595050394228081e-15	3.329606689850742e-16	V	R	astro-ph0509144
213623	4.121218100809608e-15	2.6570475018924023e-16	R	R	astro-ph0509144
