time_sec	flux	flux_err	band_init	band_norm	source
14178.24	4.064983349980409e-13	4.981724938089977e-15	V	R	astro-ph0308191
14921.28	3.9035412322274066e-13	4.7838741340831e-15	V	R	astro-ph0308191
15249.6	3.8111739477279157e-13	4.67067603090834e-15	V	R	astro-ph0308191
15491.52	3.7658131798636795e-13	4.615085429662393e-15	V	R	astro-ph0308191
15577.92	3.7692832197471786e-13	4.6193380385258156e-15	V	R	astro-ph0308191
15664.32	3.7554222157729647e-13	4.602351078624581e-15	V	R	astro-ph0308191
15759.36	3.751964936468557e-13	4.598114108126586e-15	V	R	astro-ph0308191
16277.76	3.6497134756583024e-13	4.609656926825721e-15	V	R	astro-ph0308191
16632	3.5600719156641187e-13	4.496437946564779e-15	V	R	astro-ph0308191
16977.6	3.485449310356202e-13	4.4021881892209164e-15	V	R	astro-ph0308191
17064	3.498313862986232e-13	4.568610533903188e-15	V	R	astro-ph0308191
14281.92	4.633977653880163e-13	1.7072204587347177e-15	R	R	astro-ph0308191
15024.96	4.5076888978564187e-13	1.6606939616094319e-15	R	R	astro-ph0308191
15137.28	4.4254143032445686e-13	2.037978600994715e-15	R	R	astro-ph0308191
15871.68	4.3048094775440213e-13	1.585950420987576e-15	R	R	astro-ph0308191
15966.72	4.2574929274977635e-13	1.5685183597414287e-15	R	R	astro-ph0308191
16053.12	4.2810858324575717e-13	1.5772103071431696e-15	R	R	astro-ph0308191
16139.52	4.226237849671777e-13	1.5570035635362311e-15	R	R	astro-ph0308191
16502.4	4.168251692529431e-13	1.535640673770475e-15	R	R	astro-ph0308191
16752.96	4.118640968899977e-13	1.896704259676728e-15	R	R	astro-ph0308191
17167.68	4.0285980222504153e-13	1.4841903602718562e-15	R	R	astro-ph0308191
13953.6	5.377759123521197e-13	8.481727652299228e-15	I	R	astro-ph0308191
14428.8	5.22638436219611e-13	8.242981462761734e-15	I	R	astro-ph0308191
14523.84	5.207165075612475e-13	8.337748987933074e-15	I	R	astro-ph0308191
14618.88	5.216765868098222e-13	8.353121843732538e-15	I	R	astro-ph0308191
14705.28	5.236020590543702e-13	8.383952639424923e-15	I	R	astro-ph0308191
14800.32	5.197581952161265e-13	8.32240442391478e-15	I	R	astro-ph0308191
15344.64	5.023441461198048e-13	8.043569456863933e-15	I	R	astro-ph0308191
16398.72	4.766519188963066e-13	7.632183725050402e-15	I	R	astro-ph0308191
16865.28	4.649447473966647e-13	7.578994649595766e-15	I	R	astro-ph0308191
17288.64	4.5436131284391907e-13	7.275264988357868e-15	I	R	astro-ph0308191
17375.04	4.581433063482519e-13	7.33582253177205e-15	I	R	astro-ph0308191
17461.44	4.560383290623904e-13	7.433812459065635e-15	I	R	astro-ph0308191
17556.48	4.556184956091862e-13	7.295395086360419e-15	I	R	astro-ph0308191
17642.88	4.4647931760389395e-13	7.149057931579123e-15	I	R	astro-ph0308191
33675	1.8897646100677594e-13	5.0726338153435344e-14	B	R	astro-ph0308113
39137	1.5149828328577e-13	1.3191526868850155e-14	B	R	astro-ph0308113
44414	1.3816807650043417e-13	2.32005642658501e-14	B	R	astro-ph0308113
37819	1.8291898003973584e-13	1.5304365153030756e-14	V	R	astro-ph0308113
43103	1.8291898003973584e-13	4.216985293907588e-14	V	R	astro-ph0308113
29737	2.495479089954997e-13	1.6088948266744424e-14	R	R	astro-ph0308113
33480	2.0948548432130575e-13	2.5082623976637578e-14	R	R	astro-ph0308113
35191	2.38316402947854e-13	1.975477668637287e-14	R	R	astro-ph0308113
40467	1.7424243643035868e-13	9.628992880596155e-15	R	R	astro-ph0308113
31054	3.297625598404065e-13	4.282082230305365e-14	I	R	astro-ph0308113
36508	2.281399519471018e-13	3.171228378828555e-14	I	R	astro-ph0308113
41790	2.455847221102377e-13	2.2930585930277843e-14	I	R	astro-ph0308113
6053.184	5.118632327365734e-13	1.791485147013483e-13	R	R	Li_Liang
14282.784	4.621191173749891e-13	4.2562743634208614e-15	R	R	Li_Liang
15024.96	4.499393071132954e-13	4.144094165244574e-15	R	R	Li_Liang
15132.96	4.4335737304514955e-13	4.083472312171046e-15	R	R	Li_Liang
15873.408	4.265342747027766e-13	3.928525850326562e-15	R	R	Li_Liang
15963.264	4.2614160297751407e-13	3.924909210082443e-15	R	R	Li_Liang
16053.12	4.2496575545598106e-13	3.9140792541835795e-15	R	R	Li_Liang
16142.976	4.2145764411957596e-13	3.881768354712501e-15	R	R	Li_Liang
16500.672	4.149100315628469e-13	3.821462614441201e-15	R	R	Li_Liang
16753.824	4.084641403315967e-13	3.7620937622006494e-15	R	R	Li_Liang
17171.136	3.9769848372728945e-13	3.662938400547166e-15	R	R	Li_Liang
32380.992	2.0948548432130575e-13	2.5082623976637578e-14	R	R	Li_Liang
57520.8	1.517588179560795e-13	3.4943759195606574e-14	R	R	Li_Liang
64540.8	1.1512083611441835e-13	2.1206041690405623e-14	R	R	Li_Liang
81021.6	7.819049007884033e-14	1.4403220549554924e-15	R	R	Li_Liang
81112.32	7.884132877751366e-14	1.4523109468395632e-15	R	R	Li_Liang
81202.176	7.819049007884033e-14	1.4403220549554924e-15	R	R	Li_Liang
81292.032	7.826253935641346e-14	1.4416492516954993e-15	R	R	Li_Liang
5.00E+06	3.170691111786197e-15	4.0884402095530643e-16	R	R	Li_Liang
