Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          366.0           786.0            -9.0    -9.000    -9.000 ii   23.000 100.0000  -9.0000  -9.0000  -9.0000 GROND greiner09 1 AB  0.043  0.000 0 GAL_Ex=E(B-V)_Exposure=264.
          786.0          1206.0            -9.0    -9.000    -9.000 ii   22.900 100.0000  -9.0000  -9.0000  -9.0000 GROND greiner09 1 AB  0.043  0.000 0 GAL_Ex=E(B-V)_Exposure=264.
         1206.0          1986.0            -9.0    -9.000    -9.000 ii   23.500 100.0000  -9.0000  -9.0000  -9.0000 GROND greiner09 1 AB  0.043  0.000 0 GAL_Ex=E(B-V)_Exposure=460.
         1986.0          2766.0            -9.0    -9.000    -9.000 ii   23.300 100.0000  -9.0000  -9.0000  -9.0000 GROND greiner09 1 AB  0.043  0.000 0 GAL_Ex=E(B-V)_Exposure=460.
         5886.0          7686.0            -9.0    -9.000    -9.000 ii   24.100 100.0000  -9.0000  -9.0000  -9.0000 GROND greiner09 1 AB  0.043  0.000 0 GAL_Ex=E(B-V)_Exposure=1500.
         7686.0         10386.0            -9.0    -9.000    -9.000 ii   24.200 100.0000  -9.0000  -9.0000  -9.0000 GROND greiner09 1 AB  0.043  0.000 0 GAL_Ex=E(B-V)_Exposure=1960.
       174306.0        182406.0            -9.0    -9.000    -9.000 ii   24.300 100.0000  -9.0000  -9.0000  -9.0000 GROND greiner09 1 AB  0.043  0.000 0 GAL_Ex=E(B-V)_Exposure=6000.
       258666.0        269946.0            -9.0    -9.000    -9.000 ii   24.800 100.0000  -9.0000  -9.0000  -9.0000 GROND greiner09 1 AB  0.043  0.000 0 GAL_Ex=E(B-V)_Exposure=9000.
