75.56	0.358735	0.031606	R
90.56	0.816979	0.029568	R
94.17	1.078541	0.252924	R
99.57	1.203071	0.0328	R
109.18	1.573607	0.190428	R
111.16	1.703214	0.233441	R
113.88	2.034044	0.037134	R
121.15	2.066761	0.136201	R
126.5	2.314048	0.042245	R
139.56	2.286927	0.10295	R
139.71	2.514083	0.045896	R
140.05	2.224832	0.32252	R
141.23	2.412706	0.144414	R
152.91	2.378892	0.043428	R
165.53	2.335464	0.042636	R
165.92	2.297735	0.115532	R
178.73	1.907012	0.051984	R
184.79	1.750752	0.078818	R
191.93	1.978598	0.053935	R
195.9	1.925231	0.106885	R
196.14	1.54617	0.29526	R
205.14	1.407069	0.050912	R
217.74	1.356158	0.049071	R
230.34	1.36871	0.049525	R
240.96	1.094347	0.184188	R
242.95	1.192036	0.043134	R
255.55	0.920957	0.041471	R
268.76	1.087109	0.048949	R
269.25	1.03084	0.099367	R
281.35	1.04777	0.047179	R
281.96	0.837039	0.129254	R
293.96	1.107328	0.04007	R
307.16	0.871418	0.046875	R
319.72	0.792655	0.035697	R
319.76	0.887627	0.047747	R
336.76	0.676531	0.113377	R
367.57	0.751951	0.033865	R
368.45	0.758913	0.020695	R
370.26	0.644277	0.0985	R
387.44	0.500013	0.056477	R
406.18	0.750096	0.099854	R
418.8	0.565067	0.112158	R
437.54	0.548239	0.014954	R
455.35	0.580911	0.0363	R
458.4	0.520078	0.110853	R
460.65	0.399421	0.061092	R
491.15	0.515934	0.080099	R
497.4	0.43651	0.108536	R
512.65	0.540769	0.056633	R
536.4	0.483102	0.12344	R
569.33	0.366357	0.035344	R
576.64	0.376398	0.084056	R
640.62	0.334516	0.066435	R
682.77	0.267317	0.085402	R
683.16	0.376634	0.036334	R
717.04	0.256682	0.057538	R
726.36	0.324125	0.008847	R
727.58	0.273651	0.044007	R
831.51	0.260423	0.027299	R
913.78	0.213814	0.018134	R
986.71	0.217249	0.002551	R
986.71	0.216328	0.00267	R
986.71	0.211816	0.002609	R
986.71	0.211094	0.003566	R
999.62	0.222036	0.006065	R
1020.84	0.195623	0.026869	R
1049.29	0.204865	0.009242	R
1081.79	0.206254	0.051345	R
1088.97	0.20067	0.00236	R
1088.97	0.199267	0.00246	R
1088.97	0.196792	0.003323	R
1088.97	0.195646	0.002424	R
1130.6	0.196293	0.028517	R
1136.91	0.197913	0.005551	R
1136.91	0.197592	0.00404	R
1136.91	0.197237	0.006457	R
1193.99	0.191079	0.002243	R
1193.99	0.18766	0.00232	R
1193.99	0.187046	0.003159	R
1193.99	0.185616	0.002301	R
1273.56	0.171457	0.007739	R
1292.99	0.181225	0.012907	R
1294.79	0.1719	0.019451	R
1306.44	0.177315	0.002084	R
1306.44	0.176566	0.00218	R
1306.44	0.175019	0.002958	R
1306.44	0.174491	0.002162	R
1426.18	0.168026	0.015617	R
1428.12	0.167199	0.002281	R
1428.12	0.165908	0.001957	R
1428.12	0.164169	0.002239	R
1428.12	0.15855	0.002678	R
1456.13	0.156734	0.008452	R
1479.99	0.148326	0.052725	R
1529.1	0.156925	0.013306	R
1539.0	0.157459	0.001769	R
1539.0	0.154798	0.001819	R
1539.0	0.152089	0.002569	R
1539.0	0.151624	0.00207	R
1539.8	0.168975	0.029799	R
1540.12	0.156329	0.007058	R
1591.26	0.171995	0.00521	R
1591.26	0.157291	0.003864	R
1591.26	0.151033	0.003154	R
1639.53	0.138651	0.024466	R
1648.92	0.151041	0.002274	R
1648.92	0.148638	0.001755	R
1648.92	0.14519	0.001792	R
1648.92	0.14336	0.002423	R
1733.11	0.144671	0.014205	R
1748.74	0.151047	0.005481	R
1759.71	0.143829	0.002165	R
1759.71	0.141267	0.00166	R
1759.71	0.138797	0.002344	R
1759.71	0.13786	0.0017	R
1818.85	0.133604	0.006035	R
1867.56	0.131157	0.004762	R
1894.2	0.145745	0.014126	R
1909.24	0.134944	0.001753	R
1909.24	0.134024	0.001511	R
1909.24	0.130103	0.002052	R
1909.24	0.129467	0.001608	R
2066.14	0.124323	0.006165	R
2088.75	0.141221	0.006378	R
2101.46	0.124699	0.001405	R
2101.46	0.124053	0.001613	R
2101.46	0.122511	0.001937	R
2101.46	0.120239	0.001484	R
2184.37	0.124401	0.005621	R
2196.85	0.132181	0.003782	R
2196.85	0.126707	0.002968	R
2196.85	0.122337	0.002554	R
2271.14	0.132511	0.008421	R
2292.73	0.118846	0.001342	R
2292.73	0.118669	0.001543	R
2292.73	0.117522	0.001858	R
2292.73	0.115873	0.001515	R
2353.14	0.128754	0.005817	R
2362.04	0.114172	0.004148	R
2373.21	0.120142	0.006126	R
2488.74	0.114678	0.001497	R
2488.74	0.111497	0.001257	R
2488.74	0.110764	0.001749	R
2488.74	0.109114	0.001423	R
2495.21	0.128887	0.012756	R
2566.43	0.101247	0.01554	R
2598.16	0.113133	0.012044	R
2629.46	0.108009	0.005833	R
2705.58	0.107248	0.001331	R
2705.58	0.107241	0.001543	R
2705.58	0.104562	0.001438	R
2705.58	0.1044	0.001597	R
2792.75	0.111336	0.003048	R
2802.17	0.120699	0.011549	R
2835.9	0.106105	0.001528	R
2835.9	0.103446	0.001278	R
2835.9	0.101352	0.001554	R
2835.9	0.100119	0.001377	R
2899.72	0.104085	0.004707	R
2957.22	0.108823	0.01344	R
3002.71	0.106584	0.002499	R
3002.71	0.106461	0.003427	R
3002.71	0.099719	0.002181	R
3050.79	0.10843	0.027048	R
3091.18	0.094458	0.006961	R
3093.49	0.093145	0.002553	R
3094.54	0.099679	0.001435	R
3094.54	0.098635	0.001225	R
3094.54	0.09758	0.001494	R
3094.54	0.096122	0.001315	R
3236.44	0.11106	0.017905	R
3292.17	0.096279	0.001388	R
3292.17	0.095618	0.001183	R
3292.17	0.094472	0.001445	R
3292.17	0.093144	0.001284	R
3294.18	0.095424	0.012222	R
3396.23	0.097297	0.009755	R
3404.47	0.089992	0.003273	R
3582.7	0.085698	0.003118	R
3613.53	0.091082	0.000985	R
3613.53	0.090329	0.000939	R
3613.53	0.088704	0.001317	R
3613.53	0.086494	0.001438	R
3846.74	0.088122	0.013535	R
4012.99	0.087526	0.004732	R
4063.69	0.084968	0.000915	R
4063.69	0.083999	0.000866	R
