T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
47800.	-9.	-9.	-9.	21.1	100.	H	GROND	nicuesa11
49100.	-9.	-9.	-9.	21.4	100.	H	GROND	nicuesa11
50900.	-9.	-9.	-9.	21.3	100.	H	GROND	nicuesa11
52800.	-9.	-9.	-9.	21.5	100.	H	GROND	nicuesa11
54600.	-9.	-9.	-9.	21.2	100.	H	GROND	nicuesa11
56400.	-9.	-9.	-9.	21.6	100.	H	GROND	nicuesa11
140000.	-9.	-9.	-9.	21.9	100.	H	GROND	nicuesa11
223000.	-9.	-9.	-9.	21.8	100.	H	GROND	nicuesa11
44700.	-9.	-9.	-9.	19.9	100.	KS	GROND	nicuesa11
45500.	-9.	-9.	-9.	19.8	100.	KS	GROND	nicuesa11
46300.	-9.	-9.	-9.	19.8	100.	KS	GROND	nicuesa11
47000.	-9.	-9.	-9.	19.9	100.	KS	GROND	nicuesa11
47800.	-9.	-9.	-9.	20.2	100.	KS	GROND	nicuesa11
49100.	-9.	-9.	-9.	20.4	100.	KS	GROND	nicuesa11
50900.	-9.	-9.	-9.	20.4	100.	KS	GROND	nicuesa11
52800.	-9.	-9.	-9.	20.5	100.	KS	GROND	nicuesa11
54600.	-9.	-9.	-9.	20.5	100.	KS	GROND	nicuesa11
56400.	-9.	-9.	-9.	20.4	100.	KS	GROND	nicuesa11
140000.	-9.	-9.	-9.	21.1	100.	KS	GROND	nicuesa11
223000.	-9.	-9.	-9.	21.3	100.	KS	GROND	nicuesa11
