time	flux	flux_err	band
424.80	2.7902768010711437e-14	0.0	R
512.90	1.2004308088597976e-14	0.0	i
607.70	9.318927897521762e-15	0.0	z
705.70	1.4643580813640093e-14	0.0	R
797.50	5.240070535761709e-15	0.0	i
893.70	5.879845999622708e-15	0.0	z
1774.40	2.3208511544792317e-14	0.0	g
1934.30	1.3355104429024023e-14	0.0	R
2090.30	5.240070535761709e-15	0.0	i
2248.00	4.8906428821491565e-15	0.0	z
2404.00	1.760545640768533e-14	0.0	g
