time_sec	flux	flux_err	band_init	band_norm	source
67671.072	1.45730412828451e-13	8.448676660903435e-15	I	R	astro-ph0302350
89875.872	1.0148432488080252e-13	2.286864802928374e-15	V	R	astro-ph0302350
85037.472	1.0965796364284707e-13	3.0299615089452324e-15	R	R	astro-ph0302350
93331.872	9.835048476823379e-14	7.081295121954416e-15	U	R	astro-ph0302350
94109.472	8.927130887378649e-14	3.671623806997786e-15	B	R	astro-ph0302350
94627.872	9.514784730676315e-14	2.904645091964792e-15	V	R	astro-ph0302350
95059.872	9.909236113531793e-14	3.650697497276249e-15	R	R	astro-ph0302350
95491.872	1.0953431463658847e-13	8.29596148551176e-15	I	R	astro-ph0302350
95664.672	9.03733074527804e-14	1.6647378443627184e-15	R	R	astro-ph0302350
99984.672	8.242143598537977e-14	7.591294793723938e-16	R	R	astro-ph0302350
100935.072	8.395376488576169e-14	7.732427501067272e-16	R	R	astro-ph0302350
102144.672	8.551458190735681e-14	1.5752368122679847e-15	R	R	astro-ph0302350
102922.272	8.838915192245321e-14	1.991775978502707e-15	V	R	astro-ph0302350
102922.272	7.267533045987532e-14	7.169291779449463e-15	H	R	astro-ph0302350
103267.872	9.542007630731201e-14	7.207036959760661e-15	J	R	astro-ph0302350
103786.272	8.141640133638285e-14	3.348560710019198e-15	B	R	astro-ph0302350
103786.272	9.109301453106354e-14	8.575985923566669e-15	Ks	R	astro-ph0302350
104131.872	7.871186029527814e-14	1.4499260492618985e-15	R	R	astro-ph0302350
181719.072	4.246588474722938e-14	1.5645010108763772e-15	R	R	astro-ph0302350
191050.272	3.872934719231191e-14	2.1402628201537964e-15	R	R	astro-ph0302350
191827.872	3.58425555455986e-14	1.7149179557625213e-15	V	R	astro-ph0302350
193296.672	3.301504566739435e-14	2.354228532787816e-15	B	R	astro-ph0302350
193642.272	3.383662320430354e-14	3.337922552920146e-15	H	R	astro-ph0302350
194333.472	4.3215521633800395e-14	3.2640495973515493e-15	J	R	astro-ph0302350
194592.672	3.093135653299765e-14	1.2082063256671066e-15	V	R	astro-ph0302350
195715.872	4.20228085228636e-14	3.9562530257237284e-15	Ks	R	astro-ph0302350
203232.672	3.8022456940559095e-14	2.1011986212081446e-15	R	R	astro-ph0302350
280906.272	1.8810440544747034e-14	4.238776230702029e-16	V	R	astro-ph0302350
282115.872	1.8708552058500664e-14	5.169363969768803e-16	R	R	astro-ph0302350
283498.272	2.0302531602798403e-14	5.162170752153565e-16	I	R	astro-ph0302350
360826.272	1.644523851672484e-14	6.058649769494739e-16	R	R	astro-ph0302350
359875.872	1.466894792900125e-14	8.3269514577799e-16	V	R	astro-ph0302350
361690.272	1.5979022018134197e-14	9.263789744944446e-16	I	R	astro-ph0302350
610695.072	6.8296581623554055e-15	2.667725285536353e-16	V	R	astro-ph0302350
611559.072	7.448008725162501e-15	2.7439478180878014e-16	R	R	astro-ph0302350
882077.472	4.7249690375067784e-15	3.1074190422625835e-16	V	R	astro-ph0302350
882595.872	5.808181467321661e-15	2.1398131302494622e-16	R	R	astro-ph0302350
883114.272	7.439610439740435e-15	4.3130916785667247e-16	I	R	astro-ph0302350
171072	4.7428585958665596e-14	2.6210005202450424e-15	R	R	astro-ph0506411
188631	3.4865746400052673e-14	7.856705788185227e-16	V	R	astro-ph0211245
282375	1.9516366579230302e-14	9.33777376319796e-16	V	R	astro-ph0211245
89554	1.5502401013111984e-13	4.2881950254932656e-14	V	R	1328
95974	5.598093872679477e-14	1.5468105000495682e-14	R	R	1329
102454	5.105522291615595e-14	1.410707942474744e-14	R	R	1329
80944	3.8729347192311904e-13	4.9939465803588586e-14	R	R	1335
182410	4.902289640273568e-14	4.559789338452974e-15	V	R	1337
270884	2.9539216164598487e-14	2.7475447763644896e-15	V	R	1345
