Time	Mag	MagErr	Band		GCN
6056    >15.6 	?	Clear		30981
157	18.4	0.1	r		30984
378	>17.6	?	r		30984
21470.4	20.27	0.05	i'		30995
6337.	19.2	0.4	v_swift		31005
18369.	20.4	0.4	v_swift		31005
5876.5	20.	0.4	b_swift		31005
5721.	18.8	0.2	u_swift		31005
6952.	19.3	0.3	u_swift		31005
6747.	19.2	0.3	w1_swift	31005
6542.	19.3	0.3	m2_swift	31005
6132.	20.1	0.5	w2_swift	31005
7310.	19.5	0.5	w2_swift	31005 
