time_sec	flux	flux_err	band_init	band_norm	source
139.4	1.6553902405490285e-12	2.608127562980521e-13	I	R	arXiv1509.03099
149.6	1.9006422996769573e-12	2.2999738967647015e-13	I	R	arXiv1509.03099
159.8	2.3490939721818105e-12	2.8426468346957057e-13	I	R	arXiv1509.03099
169.4	2.8503644345398975e-12	2.6723909820484795e-13	I	R	arXiv1509.03099
179.6	2.505534519134501e-12	2.5761533856176033e-13	I	R	arXiv1509.03099
189.8	2.182229339544269e-12	2.640723358918698e-13	I	R	arXiv1509.03099
199.4	2.285074639831057e-12	2.9735770989833027e-13	I	R	arXiv1509.03099
209.6	2.5521158836627106e-12	2.855947162067925e-13	I	R	arXiv1509.03099
219.2	1.290923154246471e-12	3.099627256283017e-13	I	R	arXiv1509.03099
229.4	1.971970394220538e-12	2.9264829259891713e-13	I	R	arXiv1509.03099
249.2	1.5663917621697467e-12	2.3245880165517307e-13	I	R	arXiv1509.03099
259.4	2.064906495699514e-12	2.498750575095566e-13	I	R	arXiv1509.03099
269	1.4551252955846868e-12	2.0264418574597015e-13	I	R	arXiv1509.03099
279.2	1.733406379043732e-12	2.4139826674310213e-13	I	R	arXiv1509.03099
289.4	1.290923154246471e-12	2.6255317763553985e-13	I	R	arXiv1509.03099
299	1.4551252955846868e-12	2.1594641304879998e-13	I	R	arXiv1509.03099
334.1	1.5378018904735974e-12	1.164707635049615e-13	I	R	arXiv1509.03099
394.5	1.2790878996291357e-12	1.1992231332931286e-13	I	R	arXiv1509.03099
454.7	1.0836783336613195e-12	1.5091560445116822e-13	I	R	arXiv1509.03099
514.1	1.006700746053058e-12	1.0350747576785368e-13	I	R	arXiv1509.03099
574.1	8.145174453313497e-13	9.856504104112495e-14	I	R	arXiv1509.03099
634.1	7.159791747978236e-13	1.0625417280860639e-13	I	R	arXiv1509.03099
692.9	7.850555540584023e-13	1.0215960460487648e-13	I	R	arXiv1509.03099
758.1	7.360382608113052e-13	1.0923102139119404e-13	I	R	arXiv1509.03099
818.3	6.122099594882624e-13	1.0206150029691475e-13	I	R	arXiv1509.03099
878.3	7.497222337407271e-13	1.1126177769742551e-13	I	R	arXiv1509.03099
938.3	7.566593281586866e-13	1.053741653086987e-13	I	R	arXiv1509.03099
998.1	5.739847982778278e-13	1.3781911956429132e-13	I	R	arXiv1509.03099
1118.3	3.6215992409337743e-13	1.1025818667219057e-13	I	R	arXiv1509.03099
1178.3	5.955255384608174e-13	8.29342931488468e-14	I	R	arXiv1509.03099
1238.3	5.846559723997737e-13	1.0818398060012096e-13	I	R	arXiv1509.03099
1296.5	7.226040485355057e-13	1.0063154662800436e-13	I	R	arXiv1509.03099
1632.5	5.283240617676564e-13	9.776039713448308e-14	I	R	arXiv1509.03099
2650.1	4.1200301148036876e-13	8.379484054008193e-14	I	R	arXiv1509.03099
3196.6	4.4761062867966823e-13	9.1036861889651e-14	I	R	arXiv1509.03099
427.8	1.0737431109797973e-12	6.224993249843993e-14	I	R	arXiv1509.03099
513.8	9.525776562900716e-13	5.522540186494829e-14	I	R	arXiv1509.03099
585.9	8.849126234910898e-13	4.360322461365816e-14	I	R	arXiv1509.03099
658	8.29660455234351e-13	4.8099314265062637e-14	I	R	arXiv1509.03099
730.3	7.226040485355057e-13	4.189275142672463e-14	I	R	arXiv1509.03099
855.9	5.846559723997737e-13	3.906210947817115e-14	I	R	arXiv1509.03099
929.7	5.900657275064438e-13	3.420888230277092e-14	I	R	arXiv1509.03099
1037.9	5.381463394183061e-13	3.1198871462377564e-14	I	R	arXiv1509.03099
1182.1	4.999198604882741e-13	2.898270289401661e-14	I	R	arXiv1509.03099
1326.4	4.774197603711718e-13	2.767826638664785e-14	I	R	arXiv1509.03099
1471.1	4.862956564009358e-13	2.819284377770724e-14	I	R	arXiv1509.03099
1615.4	4.774197603711718e-13	2.767826638664785e-14	I	R	arXiv1509.03099
1760.1	5.139257643390592e-13	2.979469093880642e-14	I	R	arXiv1509.03099
1904.9	5.186810608883598e-13	3.007037781975312e-14	I	R	arXiv1509.03099
2121.2	5.186810608883598e-13	3.007037781975312e-14	I	R	arXiv1509.03099
2416.9	5.045455620048425e-13	2.925087654208925e-14	I	R	arXiv1509.03099
2713.1	5.139257643390592e-13	2.979469093880642e-14	I	R	arXiv1509.03099
3002.8	4.5175231883355564e-13	2.6190204217227956e-14	I	R	arXiv1509.03099
3289.9	4.158152284088479e-13	2.4106762255875548e-14	I	R	arXiv1509.03099
3555	3.8985256005734314e-13	2.260158440110376e-14	I	R	arXiv1509.03099
3808.7	3.7575121231737437e-13	2.17840630256706e-14	I	R	arXiv1509.03099
4064.6	3.8985256005734314e-13	2.260158440110376e-14	I	R	arXiv1509.03099
4313.5	3.8985256005734314e-13	2.260158440110376e-14	I	R	arXiv1509.03099
4553.9	3.5229006072510966e-13	2.042390984934757e-14	I	R	arXiv1509.03099
37.8	4.613130876480793e-12	6.37441583589575e-13	r'	R	arXiv1509.03099
79.8	3.37284028101922e-12	4.349994005864983e-13	r'	R	arXiv1509.03099
139.4	1.4511182975929858e-12	2.4057528193501245e-13	R	R	arXiv1509.03099
149.6	2.2166790578912607e-12	2.4499642342332006e-13	R	R	arXiv1509.03099
159.8	2.0403412895502363e-12	2.818835662763173e-13	R	R	arXiv1509.03099
169.4	2.8425153478671047e-12	2.3562480479780084e-13	R	R	arXiv1509.03099
179.6	2.364301285159163e-12	2.6131223493859934e-13	R	R	arXiv1509.03099
189.8	1.9485108044738893e-12	2.1535737273213183e-13	R	R	arXiv1509.03099
199.4	2.097504099398031e-12	2.318247202448547e-13	R	R	arXiv1509.03099
209.6	1.843753332515954e-12	2.5472393631655976e-13	R	R	arXiv1509.03099
219.2	1.59111957333513e-12	2.784403040156712e-13	R	R	arXiv1509.03099
229.4	1.2755656581695398e-12	2.819614530850868e-13	R	R	arXiv1509.03099
249.2	1.6970819653327907e-12	2.344605380978593e-13	R	R	arXiv1509.03099
259.4	1.7286330747099361e-12	2.3881948494501367e-13	R	R	arXiv1509.03099
269.6	1.59111957333513e-12	2.0516653980102095e-13	R	R	arXiv1509.03099
279.2	1.4246324037405753e-12	2.23062938837754e-13	R	R	arXiv1509.03099
289.4	1.6058420214815843e-12	2.3664562562348285e-13	R	R	arXiv1509.03099
299	1.4645453298844076e-12	2.428012976116236e-13	R	R	arXiv1509.03099
334.1	1.0906937343996124e-12	1.1050226588942439e-13	R	R	arXiv1509.03099
394.5	1.1212509352272298e-12	1.0327102755839408e-13	R	R	arXiv1509.03099
454.7	1.1007857992685688e-12	1.1152473076691505e-13	R	R	arXiv1509.03099
514.7	9.240656322147358e-13	1.021315079849169e-13	R	R	arXiv1509.03099
574.1	8.427578728561088e-13	9.314504232200868e-14	R	R	arXiv1509.03099
634.1	8.427578728561088e-13	9.314504232200868e-14	R	R	arXiv1509.03099
692.9	5.77700599593152e-13	8.513310648556249e-14	R	R	arXiv1509.03099
758.1	6.818719389281734e-13	7.536327177153399e-14	R	R	arXiv1509.03099
818.3	6.632890355637989e-13	8.552764895559366e-14	R	R	arXiv1509.03099
878.3	3.923763458087952e-13	7.950623337384714e-14	R	R	arXiv1509.03099
938.3	5.671563753319887e-13	8.357925217510227e-14	R	R	arXiv1509.03099
998.7	5.26869208731364e-13	9.705289487859258e-14	R	R	arXiv1509.03099
1118.3	5.078118350290845e-13	9.354239691071372e-14	R	R	arXiv1509.03099
1178.3	4.302321078616815e-13	9.11394355042537e-14	R	R	arXiv1509.03099
