time_sec	flux	flux_err	band_init	band_norm	source
682	2.4393632563016235e-12	2.340590281695299e-13	g'	R	17212
682	3.7021531941113325e-12	3.4115456601640655e-13	r'	R	17212
682	4.271401454832782e-12	3.996579912112084e-13	i'	R	17212
682	5.366336584303021e-12	5.325661209508405e-13	z'	R	17212
682	3.240334240468491e-12	3.525564605035171e-13	J	R	17212
682	2.5623971473685608e-12	3.1941306963601374e-13	H	R	17212
682	1.6371053960819343e-12	2.355964235838666e-13	K	R	17212
635.5	1.756450815293076e-12	4.2146709860211597e-13	v_swift	R	17219
562	1.2887041493713647e-12	2.5329969365048146e-13	b_swift	R	17219
419	6.396010404754558e-13	5.376774998137848e-14	u_swift	R	17219
71.5	5.398945464754807e-12	9.945225076025784e-13	R	R	17227
77.5	7.11719624001158e-12	1.311035997293115e-12	R	R	17227
83.5	8.5567519135587e-12	1.5762119520486832e-12	R	R	17227
89.5	7.803850494844957e-12	2.156283578086104e-12	R	R	17227
119.6	8.796480426163224e-12	2.430557364011682e-13	R	R	17227
160.1	9.734394454886234e-12	2.6897125873373927e-13	R	R	17227
200.7	9.382291903023591e-12	2.592423056882503e-13	R	R	17227
241	9.211045776606464e-12	2.545106003531977e-13	R	R	17227
281	9.469105181140458e-12	2.616410452090404e-13	R	R	17227
351.7	7.803850494844957e-12	6.468850734258312e-13	R	R	17227
401.3	4.616458551591556e-12	8.50383091465568e-14	R	R	17227
760.6	3.0221007639540553e-12	5.5669153348852195e-14	R	R	17227
861.2	2.8860838237858373e-12	2.1265451487297672e-13	R	R	17227
1074.4	2.2506550672823007e-12	1.6583439383666355e-13	R	R	17227
1327.5	1.7551285898684901e-12	1.2932265367420303e-13	R	R	17227
2011	1.009971085772576e-12	7.441741972655821e-14	R	R	17227
