Time	Mag	MagErr	Band	GCN
3275	>19.6	?	White	10486
702	>20.5	?	R	10487
3275.5	>21.08	?	white(FC)_swift	10499
4589.	>21.32	?	white_swift	10499
10454.	>20.48	?	v_swift		10499
4384.	>20.79	?	b_swift		10499
7443.	>20.66	?	u_swift		10499
7689.5	>21.11	?	uvw1_swift	10499
10846.5	>21.11	?	uvm2_swift	10499
9894.5	>21.28	?	uvw2_swift	10499
2325	>20.0	?	R		10504
61007	>21.6	?	R		10521
21980	>22.0	0.2	R		10565
