time_sec	flux	flux_err	band	source
60292.0	1.550578677859765e-14	2.8690853728277503e-15	z	manual
471.62	3.0726903253614535e-13	9.946060469368349e-14	u	manual
5185.63	2.3308739758283293e-13	3.924219301399785e-14	u	manual
1182.8601089716	7.506220235487954e-13	3.622358861380361e-13	b	uvot
480.124248981476	4.3680032575328745e-13	2.0144050222724987e-13	u	uvot
944.690530002117	1.3807439692663103e-13	6.725950238909039e-14	u	uvot
1458.83137899637	5.982172356727872e-13	2.8280930620468e-13	u	uvot
5284.49659997225	9.4966729604703e-14	4.563670232215492e-14	u	uvot
12694.855009973	1.994603428636966e-13	6.026905085813955e-14	u	uvot
12998.3154000044	1.6099125054539318e-13	7.193413895764456e-14	u	uvot
23583.081709981	9.384919681087888e-14	4.222301701210323e-14	u	uvot
23881.1911399961	9.294307820975233e-14	4.489618882569985e-14	u	uvot
1533.96608901024	1.6035800866925158e-12	6.988448604625853e-13	v	uvot
