Time	Flux	Flux_err	Band
4898.88	5.36595823750981e-13	1.9409194864371778e-14	R
6341.76	4.673554250095952e-13	1.2736732814408399e-14	R
7024.32	4.381746902196942e-13	1.1941476779155427e-14	R
13616.64	2.714234011811229e-13	1.2216065380428909e-14	R
14791.68	2.4302294996320944e-13	2.3415389126513807e-14	R
18904.32	2.2576015173192438e-13	2.7311894956406315e-14	R
24546.24	2.2163956457869544e-13	3.386044940943962e-14	R
28183.68	1.6968649859873762e-13	2.0528245528254984e-14	R
40763.52	9.15476684914173e-14	6.502961674817595e-15	R
40893.12	9.854788051992685e-14	6.1531318813724684e-15	R
41083.2	9.239474863855438e-14	3.3420082702743417e-15	R
41437.44	9.674917898941757e-14	2.6366837247610463e-15	R
41567.04	9.58621771848628e-14	3.467428546308422e-15	R
41636.16	9.76443881206193e-14	3.5318928559627757e-15	R
41705.28	1.0038002240858334e-13	4.517845223720542e-15	R
41757.12	9.070835442174944e-14	4.082548458774254e-15	R
41800.32	8.823629993713368e-14	3.9712876792075824e-15	R
41947.2	9.15476684914173e-14	4.120323814565475e-15	R
42102.72	9.58621771848628e-14	3.467428546308422e-15	R
42145.92	9.32496667217911e-14	4.196926353511059e-15	R
42197.76	9.76443881206193e-14	4.3947213988282034e-15	R
42240.96	9.32496667217911e-14	4.196926353511059e-15	R
42292.8	9.58621771848628e-14	4.314508693445495e-15	R
42344.64	9.239474863855438e-14	4.1584487014207036e-15	R
42387.84	1.0038002240858334e-13	7.130355686792246e-15	R
42439.68	1.022462263580625e-13	7.262918896329714e-15	R
42491.52	9.32496667217911e-14	7.41805092159245e-15	R
42534.72	9.498330746173279e-14	5.930567093452753e-15	R
42586.56	8.905274036828004e-14	5.560274386345794e-15	R
42629.76	9.15476684914173e-14	5.71605269121866e-15	R
42681.6	9.239474863855438e-14	6.563132838355733e-15	R
42733.44	9.32496667217911e-14	5.8223220449392655e-15	R
42776.64	9.58621771848628e-14	4.314508693445495e-15	R
42854.4	8.987673522972457e-14	3.2509292667490256e-15	R
42949.44	9.070835442174944e-14	2.4720544846157675e-15	R
43165.44	9.15476684914173e-14	3.311368554283264e-15	R
43390.08	9.32496667217911e-14	2.5413123000416533e-15	R
43614.72	9.070835442174944e-14	3.2810097448976123e-15	R
43822.08	9.32496667217911e-14	4.196926353511059e-15	R
44046.72	8.504470681659936e-14	3.827642326380209e-15	R
44262.72	8.905274036828004e-14	2.4269344053048484e-15	R
44478.72	8.987673522972457e-14	4.045119429525922e-15	R
44720.64	8.905274036828004e-14	2.4269344053048484e-15	R
44928.0	8.742734467685183e-14	2.3826378602524733e-15	R
45144.0	8.504470681659936e-14	2.31770436382648e-15	R
45360.0	8.349246598193424e-14	2.2754014917150944e-15	R
45576.0	8.504470681659936e-14	2.31770436382648e-15	R
45792.0	8.349246598193424e-14	2.2754014917150944e-15	R
46008.0	8.349246598193424e-14	2.2754014917150944e-15	R
46232.64	8.047246196732525e-14	2.1930979981122863e-15	R
47070.72	7.756169444658419e-14	2.1137715022322454e-15	R
47286.72	7.973468600139389e-14	2.1729915548100174e-15	R
47511.36	8.196855673542979e-14	2.233870734035897e-15	R
47718.72	8.121706449021915e-14	2.2133904840438203e-15	R
47943.36	8.121706449021915e-14	2.2133904840438203e-15	R
48159.36	7.685060455768735e-14	2.0943923286156722e-15	R
48375.36	7.827936396921296e-14	2.1333299891345386e-15	R
48591.36	7.900367400617533e-14	2.153069448487978e-15	R
48841.92	7.544792294435195e-14	2.056165360495268e-15	R
54354.24	7.07371060540957e-14	1.9277825219574348e-15	R
56280.96	6.333551237778215e-14	5.038367132884838e-15	R
57058.56	7.475621222907168e-14	4.6676278614059916e-15	R
58380.48	5.829714524489732e-14	4.637562869799104e-15	R
59581.44	6.69340784358587e-14	3.598566058076291e-15	R
59736.96	6.510993897455111e-14	2.9304299775465998e-15	R
60842.88	5.829714524489732e-14	3.6399567510419155e-15	R
62458.56	6.104460505580167e-14	3.811502627686581e-15	R
64800.0	5.3167628366852286e-14	3.3196800117369435e-15	R
66718.08	5.6708386191096536e-14	3.5407578242442507e-15	R
69102.72	4.984794835511534e-14	1.803048962346422e-15	R
71763.84	4.716798115145288e-14	4.150271070792695e-15	R
72023.04	4.8489453373415925e-14	8.157682776836369e-15	R
73500.48	4.184535805420469e-14	4.031822270801399e-15	R
227465.28	1.2872037262222335e-14	1.023976076618911e-15	R
