Tstart(s)          Tend(s)    ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  LowerL   
  39052.8      -9.0    -0.001    -9.000 Bbe  18.22   0.09  -9.00  -9.00  -9.00 PROMPT cano11 0 0
  49334.4      -9.0    -0.001    -9.000 Bbe  18.40   0.04  -9.00  -9.00  -9.00 PROMPT cano11 0 0
