Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            120.0000               4.5000    5.4192060178262264e-04    1.5472947356146675e-04
            440.0000             195.0000    4.1108881426602407e-04    2.2717608069005676e-05
            773.0000               9.5000    4.1489257228876920e-04    9.9353849883382063e-05
           1164.0000             196.5000    4.3046283349774169e-04    2.3788255968811397e-05
           1513.0000               9.5000    3.8188769001506069e-04    1.1255410272520415e-04
           1671.0000               9.5000    4.9881058521890386e-04    1.1026116967844700e-04
           1829.0000               9.5000    3.4828571223232075e-04    1.0906622165588725e-04
           6838.0000              98.5000    2.0986289301417788e-04    3.0926539708041857e-05
          13613.0000              67.0000    1.6215698234092659e-04    3.7338026101195594e-05
          19128.0000             105.5000    4.2651632646008303e-04    3.5355245885924343e-05
          24911.0000             105.5000    2.9507720262774491e-04    2.9895377054958881e-05
          30692.0000             105.5000    3.5476082715951398e-04    3.2674680628465331e-05
          36475.0000             105.5000    2.3438815266646203e-04    2.8064331455732443e-05
          42273.0000             103.5000    2.6177951385948503e-04    3.1344020428061108e-05
          48259.0000              73.5000    3.7491745403402891e-04    3.7984292087018168e-05
          54265.0000              41.5000    2.0603246347633832e-04    4.9338358443988040e-05
          63099.0000              34.5000    1.7617150088121010e-04    5.6790983678418726e-05
          91349.0000             111.5000    1.2300864993176140e-04    2.4924934478050249e-05
         100080.0000             105.5000    1.5203222565454412e-04    3.0805908894161621e-05
         105860.0000             105.5000    1.0326083934421728e-04    2.6629890135392396e-05
         111650.0000             105.5000    1.4653307153155495e-04    2.5642770564780271e-05
         117430.0000             105.5000    8.9111888982788771e-05    2.6264027275166268e-05
         123210.0000             105.5000    1.5919728381583452e-04    2.9325224248970726e-05
         128990.0000             105.5000    9.8613335932407230e-05    2.4523085213113023e-05
         135120.0000              55.5000    1.1322325901177168e-04    3.9627341774656399e-05
         158090.0000              78.0000    6.5756039537380597e-05    3.3915589292893471e-05
         226950.0000             470.5000    4.3046281872804917e-05    1.1497656657093864e-05
         319820.0000             687.0000    2.9780750819022778e-05    9.3258892220640001e-06
         576790.0000            2765.5000    1.3993799202211525e-05    5.1555062983945613e-06
