T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
117000.	-9.	-9.	-9.	19.25	0.1	uvw2	UVOT	updike08
122000.	-9.	-9.	-9.	19.14	0.1	uvw2	UVOT	updike08
128000.	-9.	-9.	-9.	19.41	0.11	uvw2	UVOT	updike08
151000.	-9.	-9.	-9.	19.51	0.15	uvw2	UVOT	updike08
157000.	-9.	-9.	-9.	19.44	0.15	uvw2	UVOT	updike08
163000.	-9.	-9.	-9.	19.92	0.18	uvw2	UVOT	updike08
168000.	-9.	-9.	-9.	19.59	0.16	uvw2	UVOT	updike08
174000.	-9.	-9.	-9.	20.33	0.21	uvw2	UVOT	updike08
180000.	-9.	-9.	-9.	19.77	0.17	uvw2	UVOT	updike08
186000.	-9.	-9.	-9.	19.9	0.18	uvw2	UVOT	updike08
195000.	-9.	-9.	-9.	20.61	0.18	uvw2	UVOT	updike08
197000.	-9.	-9.	-9.	19.75	0.18	uvw2	UVOT	updike08
218000.	-9.	-9.	-9.	20.54	0.17	uvw2	UVOT	updike08
235000.	-9.	-9.	-9.	20.42	0.17	uvw2	UVOT	updike08
253000.	-9.	-9.	-9.	20.79	0.18	uvw2	UVOT	updike08
285000.	-9.	-9.	-9.	20.95	0.16	uvw2	UVOT	updike08
305000.	-9.	-9.	-9.	20.97	0.17	uvw2	UVOT	updike08
359000.	-9.	-9.	-9.	21.68	0.12	uvw2	UVOT	updike08
118000.	-9.	-9.	-9.	18.91	0.11	uvm2	UVOT	updike08
123000.	-9.	-9.	-9.	19.13	0.14	uvm2	UVOT	updike08
129000.	-9.	-9.	-9.	19.31	0.24	uvm2	UVOT	updike08
152000.	-9.	-9.	-9.	19.41	0.2	uvm2	UVOT	updike08
157000.	-9.	-9.	-9.	19.28	0.2	uvm2	UVOT	updike08
163000.	-9.	-9.	-9.	19.64	0.23	uvm2	UVOT	updike08
169000.	-9.	-9.	-9.	19.27	0.21	uvm2	UVOT	updike08
175000.	-9.	-9.	-9.	19.82	0.26	uvm2	UVOT	updike08
181000.	-9.	-9.	-9.	19.76	0.25	uvm2	UVOT	updike08
186000.	-9.	-9.	-9.	19.62	0.24	uvm2	UVOT	updike08
198000.	-9.	-9.	-9.	20.68	0.26	uvm2	UVOT	updike08
227000.	-9.	-9.	-9.	20.55	0.37	uvm2	UVOT	updike08
268000.	-9.	-9.	-9.	21.03	0.23	uvm2	UVOT	updike08
210000.	-9.	-9.	-9.	20.28	0.34	uvm2	UVOT	updike08
215000.	-9.	-9.	-9.	20.	0.25	uvm2	UVOT	updike08
227000.	-9.	-9.	-9.	20.49	0.3	uvm2	UVOT	updike08
354000.	-9.	-9.	-9.	21.58	0.23	uvm2	UVOT	updike08
116000.	-9.	-9.	-9.	18.92	0.11	uvw1	UVOT	updike08
121000.	-9.	-9.	-9.	19.33	0.13	uvw1	UVOT	updike08
127000.	-9.	-9.	-9.	19.02	0.12	uvw1	UVOT	updike08
151000.	-9.	-9.	-9.	19.27	0.17	uvw1	UVOT	updike08
156000.	-9.	-9.	-9.	19.45	0.19	uvw1	UVOT	updike08
165000.	-9.	-9.	-9.	19.5	0.14	uvw1	UVOT	updike08
182000.	-9.	-9.	-9.	20.18	0.17	uvw1	UVOT	updike08
200000.	-9.	-9.	-9.	19.95	0.17	uvw1	UVOT	updike08
217000.	-9.	-9.	-9.	20.26	0.18	uvw1	UVOT	updike08
235000.	-9.	-9.	-9.	20.18	0.17	uvw1	UVOT	updike08
270000.	-9.	-9.	-9.	20.66	0.12	uvw1	UVOT	updike08
197000.	-9.	-9.	-9.	19.53	0.2	uvw1	UVOT	updike08
350000.	-9.	-9.	-9.	21.09	0.11	uvw1	UVOT	updike08
116000.	-9.	-9.	-9.	18.81	0.1	u	UVOT	updike08
122000.	-9.	-9.	-9.	18.83	0.1	u	UVOT	updike08
128000.	-9.	-9.	-9.	18.81	0.1	u	UVOT	updike08
151000.	-9.	-9.	-9.	19.19	0.14	u	UVOT	updike08
159000.	-9.	-9.	-9.	19.85	0.13	u	UVOT	updike08
162000.	-9.	-9.	-9.	19.46	0.16	u	UVOT	updike08
168000.	-9.	-9.	-9.	19.65	0.17	u	UVOT	updike08
194000.	-9.	-9.	-9.	20.28	0.1	u	UVOT	updike08
217000.	-9.	-9.	-9.	20.03	0.13	u	UVOT	updike08
247000.	-9.	-9.	-9.	20.69	0.09	u	UVOT	updike08
301000.	-9.	-9.	-9.	20.85	0.08	u	UVOT	updike08
48000.	-9.	-9.	-9.	18.66	0.03	b	UVOT	updike08
53700.	-9.	-9.	-9.	18.95	0.04	b	UVOT	updike08
59500.	-9.	-9.	-9.	18.92	0.04	b	UVOT	updike08
74000.	-9.	-9.	-9.	19.69	0.05	BJ	PROMPT	updike08
81800.	-9.	-9.	-9.	19.7	0.04	BJ	PROMPT	updike08
89300.	-9.	-9.	-9.	19.76	0.01	BJ	Bok	updike08
89400.	-9.	-9.	-9.	19.72	0.01	BJ	Bok	updike08
89600.	-9.	-9.	-9.	19.71	0.01	BJ	Bok	updike08
89700.	-9.	-9.	-9.	19.73	0.02	BJ	Bok	updike08
89900.	-9.	-9.	-9.	19.71	0.01	BJ	Bok	updike08
89900.	-9.	-9.	-9.	19.73	0.01	BJ	Bok	updike08
90000.	-9.	-9.	-9.	19.71	0.01	BJ	Bok	updike08
90200.	-9.	-9.	-9.	19.69	0.01	BJ	Bok	updike08
116000.	-9.	-9.	-9.	19.92	0.09	b	UVOT	updike08
122000.	-9.	-9.	-9.	19.85	0.09	b	UVOT	updike08
128000.	-9.	-9.	-9.	19.49	0.08	b	UVOT	updike08
157000.	-9.	-9.	-9.	20.12	0.07	b	UVOT	updike08
200000.	-9.	-9.	-9.	20.89	0.05	b	UVOT	updike08
275000.	-9.	-9.	-9.	21.06	0.04	b	UVOT	updike08
402000.	-9.	-9.	-9.	22.31	0.22	BJ	TNG	updike08
47100.	-9.	-9.	-9.	18.37	0.05	v	UVOT	updike08
52800.	-9.	-9.	-9.	18.66	0.05	v	UVOT	updike08
58700.	-9.	-9.	-9.	18.66	0.05	v	UVOT	updike08
63600.	-9.	-9.	-9.	18.8	0.05	v	UVOT	updike08
69300.	-9.	-9.	-9.	19.15	0.07	VJ	SARA	updike08
70900.	-9.	-9.	-9.	18.95	0.04	VJ	SARA	updike08
76800.	-9.	-9.	-9.	19.33	0.05	VJ	SARA	updike08
77000.	-9.	-9.	-9.	19.21	0.02	VJ	PROMPT	updike08
79000.	-9.	-9.	-9.	19.15	0.05	VJ	SARA	updike08
80800.	-9.	-9.	-9.	19.23	0.04	VJ	SARA	updike08
82700.	-9.	-9.	-9.	19.28	0.04	VJ	SARA	updike08
83500.	-9.	-9.	-9.	19.14	0.04	VJ	PROMPT	updike08
84800.	-9.	-9.	-9.	19.21	0.04	VJ	SARA	updike08
87000.	-9.	-9.	-9.	19.33	0.03	VJ	SARA	updike08
90400.	-9.	-9.	-9.	19.2	0.01	VJ	Bok	updike08
90600.	-9.	-9.	-9.	19.15	0.01	VJ	Bok	updike08
90800.	-9.	-9.	-9.	19.15	0.01	VJ	Bok	updike08
90900.	-9.	-9.	-9.	19.15	0.01	VJ	Bok	updike08
91100.	-9.	-9.	-9.	19.15	0.02	VJ	Bok	updike08
91200.	-9.	-9.	-9.	19.16	0.01	VJ	Bok	updike08
91200.	-9.	-9.	-9.	19.17	0.01	VJ	Bok	updike08
91400.	-9.	-9.	-9.	19.15	0.02	VJ	Bok	updike08
91500.	-9.	-9.	-9.	19.14	0.02	VJ	Bok	updike08
91800.	-9.	-9.	-9.	18.88	0.05	VJ	SARA	updike08
91800.	-9.	-9.	-9.	19.13	0.01	VJ	Bok	updike08
92100.	-9.	-9.	-9.	19.12	0.01	VJ	Bok	updike08
92500.	-9.	-9.	-9.	19.06	0.04	VJ	SARA	updike08
93100.	-9.	-9.	-9.	19.05	0.04	VJ	SARA	updike08
93600.	-9.	-9.	-9.	19.07	0.01	VJ	Bok	updike08
93700.	-9.	-9.	-9.	19.08	0.01	VJ	Bok	updike08
93900.	-9.	-9.	-9.	19.06	0.01	VJ	Bok	updike08
94000.	-9.	-9.	-9.	19.2	0.05	VJ	SARA	updike08
94000.	-9.	-9.	-9.	19.04	0.01	VJ	Bok	updike08
94200.	-9.	-9.	-9.	19.05	0.01	VJ	Bok	updike08
94300.	-9.	-9.	-9.	19.04	0.01	VJ	Bok	updike08
94500.	-9.	-9.	-9.	19.02	0.01	VJ	Bok	updike08
94600.	-9.	-9.	-9.	19.03	0.01	VJ	Bok	updike08
94800.	-9.	-9.	-9.	19.04	0.01	VJ	Bok	updike08
94900.	-9.	-9.	-9.	19.04	0.01	VJ	Bok	updike08
95000.	-9.	-9.	-9.	18.98	0.06	VJ	SARA	updike08
95000.	-9.	-9.	-9.	19.03	0.01	VJ	Bok	updike08
95200.	-9.	-9.	-9.	18.99	0.02	VJ	Bok	updike08
95300.	-9.	-9.	-9.	19.	0.01	VJ	Bok	updike08
95500.	-9.	-9.	-9.	19.	0.01	VJ	Bok	updike08
95600.	-9.	-9.	-9.	18.98	0.01	VJ	Bok	updike08
95700.	-9.	-9.	-9.	19.04	0.05	VJ	SARA	updike08
95700.	-9.	-9.	-9.	18.98	0.01	VJ	Bok	updike08
95800.	-9.	-9.	-9.	18.98	0.02	VJ	Bok	updike08
95900.	-9.	-9.	-9.	18.97	0.01	VJ	Bok	updike08
96200.	-9.	-9.	-9.	18.9	0.03	VJ	Bok	updike08
96300.	-9.	-9.	-9.	18.9	0.03	VJ	Bok	updike08
96500.	-9.	-9.	-9.	19.05	0.06	VJ	SARA	updike08
96600.	-9.	-9.	-9.	18.85	0.04	VJ	Bok	updike08
96800.	-9.	-9.	-9.	18.9	0.03	VJ	Bok	updike08
97000.	-9.	-9.	-9.	18.92	0.03	VJ	Bok	updike08
97200.	-9.	-9.	-9.	18.88	0.03	VJ	Bok	updike08
97500.	-9.	-9.	-9.	18.87	0.03	VJ	Bok	updike08
97600.	-9.	-9.	-9.	18.91	0.03	VJ	Bok	updike08
97800.	-9.	-9.	-9.	18.92	0.03	VJ	Bok	updike08
98100.	-9.	-9.	-9.	18.96	0.02	VJ	Bok	updike08
98200.	-9.	-9.	-9.	19.19	0.05	VJ	SARA	updike08
98200.	-9.	-9.	-9.	18.97	0.03	VJ	Bok	updike08
98500.	-9.	-9.	-9.	18.98	0.01	VJ	Bok	updike08
98800.	-9.	-9.	-9.	18.95	0.02	VJ	Bok	updike08
98900.	-9.	-9.	-9.	18.96	0.03	VJ	Bok	updike08
99200.	-9.	-9.	-9.	18.95	0.04	VJ	Bok	updike08
99400.	-9.	-9.	-9.	18.92	0.03	VJ	Bok	updike08
101000.	-9.	-9.	-9.	19.08	0.02	VJ	SARA	updike08
101000.	-9.	-9.	-9.	18.96	0.04	VJ	Bok	updike08
101000.	-9.	-9.	-9.	19.13	0.2	VJ	TNT	updike08
101000.	-9.	-9.	-9.	18.92	0.02	VJ	Bok	updike08
