Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          69292.8000               0.0010    7.8540621657447311e-05    5.0637011552152619e-06
          70934.4000               0.0010    9.4426596350682113e-05    3.4788044703754774e-06
          76809.6000               0.0010    6.6541767627448909e-05    3.0643617322253416e-06
          76982.4000               0.0010    7.4318054827848955e-05    1.3689892009056999e-06
          78969.6000               0.0010    7.8540621657447311e-05    3.6169293965823300e-06
          80784.0000               0.0010    7.2961597436460053e-05    2.6880046632736611e-06
          82684.8000               0.0010    6.9677784568285221e-05    2.5670245228558327e-06
          83548.8000               0.0010    7.9267349092914622e-05    2.9203171461898501e-06
          84758.4000               0.0010    7.4318054827848955e-05    2.7379784018113997e-06
          87004.8000               0.0010    6.6541767627448909e-05    1.8386170393352052e-06
          90374.4000               0.0010    7.5005711332906075e-05    6.9082815110575933e-07
          90633.6000               0.0010    7.8540621657447311e-05    7.2338587931646607e-07
          90806.4000               0.0010    7.8540621657447311e-05    7.2338587931646607e-07
          90892.8000               0.0010    7.8540621657447311e-05    7.2338587931646607e-07
          91065.6000               0.0010    7.8540621657447311e-05    1.4467717586329321e-06
          91152.0000               0.0010    7.7820556899254979e-05    7.1675383761272723e-07
          91238.4000               0.0010    7.7107093734544451e-05    7.1018259883370369e-07
          91411.2000               0.0010    7.8540621657447311e-05    1.4467717586329321e-06
          91497.6000               0.0010    7.9267349092914622e-05    1.4601585730949251e-06
          91843.2000               0.0010    1.0071504150537113e-04    4.6380991977320949e-06
          91843.2000               0.0010    8.0000800854651929e-05    7.3683462711396099e-07
          92102.4000               0.0010    8.0741039162084591e-05    7.4365247407806292e-07
          92534.4000               0.0010    8.5328543968862217e-05    3.1436198240916907e-06
          93139.2000               0.0010    8.6118079277114649e-05    3.1727073806278524e-06
          93571.2000               0.0010    8.4546247163932143e-05    7.7869973597018386e-07
          93657.6000               0.0010    8.3771122499326609e-05    7.7156057377293140e-07
          93916.8000               0.0010    8.5328543968862217e-05    7.8590495602292266e-07
          94003.2000               0.0010    7.5005711332906075e-05    3.4541407555287966e-06
          94003.2000               0.0010    8.6914920065737399e-05    8.0051602025373220e-07
          94176.0000               0.0010    8.6118079277114649e-05    7.9317684515696310e-07
          94262.4000               0.0010    8.6914920065737399e-05    8.0051602025373220e-07
          94521.6000               0.0010    8.8530789096672723e-05    8.1539872445362382e-07
          94608.0000               0.0010    8.7719133931508548e-05    8.0792310390258177e-07
          94780.8000               0.0010    8.6914920065737399e-05    8.0051602025373220e-07
          94867.2000               0.0010    8.6914920065737399e-05    8.0051602025373220e-07
          94953.6000               0.0010    9.1853209413015021e-05    5.0759960838410009e-06
          94953.6000               0.0010    8.7719133931508548e-05    8.0792310390258177e-07
          95212.8000               0.0010    9.1011094114849621e-05    1.6764863571099958e-06
          95299.2000               0.0010    9.0176699376258755e-05    8.3055811878675316e-07
          95472.0000               0.0010    9.0176699376258755e-05    8.3055811878675316e-07
          95558.4000               0.0010    9.1853209413015021e-05    8.4599934730683344e-07
          95731.2000               0.0010    8.6914920065737399e-05    4.0025801012686612e-06
          95731.2000               0.0010    9.1853209413015021e-05    8.4599934730683344e-07
          95817.6000               0.0010    9.1853209413015021e-05    1.6919986946136669e-06
          95904.0000               0.0010    9.2703116708214622e-05    8.5382728300559725e-07
          96163.2000               0.0010    9.8876784801929776e-05    2.7320666073877494e-06
          96336.0000               0.0010    9.8876784801929776e-05    2.7320666073877494e-06
          96508.8000               0.0010    8.6118079277114649e-05    4.7590610709417798e-06
          96595.2000               0.0010    1.0353670417663515e-04    3.8144332556472567e-06
          96768.0000               0.0010    9.8876784801929776e-05    2.7320666073877494e-06
          97027.2000               0.0010    9.7072080065078694e-05    2.6822007712602677e-06
          97200.0000               0.0010    1.0071504150537113e-04    2.7828595186392574e-06
          97459.2000               0.0010    1.0164694632457912e-04    2.8086090011181023e-06
          97632.0000               0.0010    9.7970276976593678e-05    2.7070188698030616e-06
          97804.8000               0.0010    9.7072080065078694e-05    2.6822007712602677e-06
          98064.0000               0.0010    9.3560888098909807e-05    1.7234552994053568e-06
