Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          68384.7000               0.0010    1.1066411930901771e-04    3.0577627054297213e-06
          68583.5000               0.0010    1.1912607496393451e-04    3.2915751875437526e-06
          68782.2000               0.0010    1.1272151892569947e-04    3.1146107593186953e-06
          68988.7000               0.0010    1.0864427146792449e-04    3.0019522454748447e-06
          69195.2000               0.0010    1.1695177902378507e-04    5.3858286146328081e-06
          69401.7000               0.0010    1.1481716845761279e-04    3.1725156974535406e-06
          77760.0000               0.0010    9.4625204511064167e-05    1.7430607328086005e-06
          86227.2000               0.0010    9.2898099861082989e-05    1.7112462885240301e-06
          86313.6000               0.0010    9.1202518424049321e-05    1.6800125232979062e-06
          86486.4000               0.0010    9.3757675408705910e-05    1.7270802557179269e-06
          86572.8000               0.0010    9.1202518424049321e-05    8.4000626164895308e-07
          86659.2000               0.0010    9.1202518424049321e-05    8.4000626164895308e-07
          86832.0000               0.0010    9.2046404949566764e-05    1.6955574880160931e-06
          86918.4000               0.0010    9.0366368696817009e-05    1.6646100756750123e-06
          87091.2000               0.0010    9.1202518424049321e-05    8.4000626164895308e-07
          87177.6000               0.0010    9.2898099861082989e-05    8.5562314426201504e-07
          87264.0000               0.0010    9.2898099861082989e-05    1.7112462885240301e-06
          87523.2000               0.0010    9.2046404949566764e-05    8.4777874400804653e-07
          87696.0000               0.0010    9.1202518424049321e-05    1.6800125232979062e-06
          87782.4000               0.0010    8.7903634236441471e-05    8.0962241455866687e-07
          87868.8000               0.0010    8.7903634236441471e-05    1.6192448291173337e-06
          88041.6000               0.0010    9.0366368696817009e-05    1.6646100756750123e-06
          88041.6000               0.0010    8.8716996561933855e-05    1.6342275172757079e-06
          91843.2000               0.0010    1.0864427146792449e-04    2.1013665718323912e-05
          92016.0000               0.0010    1.0964954454975032e-04    1.6158554496136974e-05
          92448.0000               0.0010    9.5500760761495118e-05    9.6755399148950425e-06
          92448.0000               0.0010    1.1066411930901771e-04    1.1211796586575645e-05
          92880.0000               0.0010    1.0280324694780807e-04    8.5216763069240108e-06
          93139.2000               0.0010    1.0375447369436928e-04    6.6892983174536922e-06
          93398.4000               0.0010    1.0186074110060857e-04    6.5672048616045860e-06
          93657.6000               0.0010    1.0666129000526240e-04    6.8767076962037831e-06
          93916.8000               0.0010    1.0964954454975032e-04    8.0792772480684872e-06
          93916.8000               0.0010    1.0375447369436928e-04    7.6449123628042180e-06
          94167.4000               0.0010    1.0000157302256421e-04    5.5262913107154955e-06
          94415.3000               0.0010    1.0666129000526240e-04    6.8767076962037831e-06
          94435.2000               0.0010    1.1066411930901771e-04    8.1540338811459224e-06
          94608.0000               0.0010    1.0666129000526240e-04    7.8590945099471778e-06
          94608.0000               0.0010    9.9084753076684415e-05    7.3008346222516366e-06
          94663.3000               0.0010    1.0092687619908283e-04    2.7887127277027927e-06
          95166.1000               0.0010    1.0375447369436928e-04    3.8224561814021090e-06
          95212.8000               0.0010    1.3182774804601597e-04    1.5784320044071712e-05
          95385.6000               0.0010    1.2942162044160774e-04    1.1920172100756094e-05
          95385.6000               0.0010    1.1912607496393451e-04    1.5360684208537516e-05
          95904.0000               0.0010    1.3061914396934079e-04    3.2482263861548996e-05
          96706.7000               0.0010    1.0964954454975032e-04    3.0297289680256833e-06
          96768.0000               0.0010    1.1168808181308942e-04    1.5430279179080732e-05
          96768.0000               0.0010    1.2705940961598526e-04    1.2872864880864204e-05
          96959.8000               0.0010    1.0964954454975032e-04    3.0297289680256833e-06
          97200.0000               0.0010    1.4997084349396191e-04    1.6575390650592068e-05
          97213.8000               0.0010    1.0568341340618103e-04    3.8935209486591469e-06
          97468.7000               0.0010    1.0964954454975032e-04    3.0297289680256833e-06
          97725.3000               0.0010    1.0764821478524715e-04    2.9744301814508231e-06
          99446.4000               0.0010    1.1803392052775741e-04    1.5219856607140012e-05
          99762.6000               0.0010    1.0666129000526240e-04    3.9295472549735889e-06
          99969.1000               0.0010    1.0568341340618103e-04    2.9201407114943608e-06
         100137.6000               0.0010    8.4724073912596337e-05    1.3265738875296143e-05
         100381.2000               0.0010    1.0666129000526240e-04    2.9471604412301921e-06
         100587.7000               0.0010    1.0375447369436928e-04    2.8668421360515820e-06
         101828.4000               0.0010    1.0471450203378129e-04    3.8578249335112126e-06
         102034.9000               0.0010    1.0375447369436928e-04    3.8224561814021090e-06
         102242.3000               0.0010    1.0568341340618103e-04    3.8935209486591469e-06
         102449.7000               0.0010    9.8176338586716935e-05    3.6169500835566245e-06
         102656.2000               0.0010    1.0375447369436928e-04    4.7780702267526373e-06
         103766.4000               0.0010    1.1695177902378507e-04    1.4003154398045301e-05
         103905.5000               0.0010    1.0280324694780807e-04    4.7342646149577837e-06
         104112.0000               0.0010    1.0471450203378129e-04    3.8578249335112126e-06
         104319.4000               0.0010    1.0471450203378129e-04    8.6801061004002296e-06
         104457.6000               0.0010    9.4625204511064167e-05    8.7153036640430030e-06
         104526.7000               0.0010    9.9084753076684415e-05    3.6504173111258183e-06
         104734.1000               0.0010    9.8176338586716935e-05    3.6169500835566245e-06
         105580.8000               0.0010    9.9084753076684415e-05    9.1260432778145481e-06
         106194.2000               0.0010    9.9084753076684415e-05    4.5630216389072740e-06
         106402.5000               0.0010    1.0000157302256421e-04    8.2894369660732440e-06
         106609.8000               0.0010    9.5500760761495118e-05    4.3979726885886567e-06
         106818.0000               0.0010    9.4625204511064167e-05    3.4861214656172009e-06
         109382.4000               0.0010    7.5858950450223249e-05    6.9868677402116831e-06
         109987.2000               0.0010    8.7097728861681943e-05    7.2197977638225939e-06
         114998.4000               0.0010    1.0186074110060857e-04    1.4072581846295538e-05
         115689.6000               0.0010    9.2046404949566764e-05    1.2716681160120699e-05
         116035.2000               0.0010    1.1168808181308942e-04    1.5430279179080732e-05
         116294.4000               0.0010    9.6384418434286302e-05    1.4203733214251923e-05
         120441.6000               0.0010    8.0910862388538656e-05    7.4521660384180008e-06
         125280.0000               0.0010    7.8705816729445020e-05    7.2490738220113891e-06
         126316.8000               0.0010    8.9537884836475391e-05    1.4019465127613827e-05
         130723.2000               0.0010    7.5858950450223249e-05    9.7816148362963587e-06
         134352.0000               0.0010    9.3757675408705910e-05    5.1812407671537812e-06
         135043.2000               0.0010    8.1659521391793210e-05    1.5042240165656465e-06
         155174.4000               0.0010    5.1051302521948494e-05    2.3509994309797336e-06
         155385.2000               0.0010    5.1051302521948494e-05    1.4105996585878401e-06
         155692.8000               0.0010    4.8306639542615909e-05    1.7796824208887739e-06
         156124.8000               0.0010    4.6559341199354319e-05    2.1441369614303707e-06
         156643.2000               0.0010    4.6990149485726642e-05    1.7311811334114330e-06
         159582.5000               0.0010    4.7424943992153237e-05    1.3103996665925906e-06
         162721.0000               0.0010    4.3252062917329534e-05    2.3901973963612078e-06
         164439.9000               0.0010    4.4056178815259677e-05    1.2173172421755910e-06
         164592.0000               0.0010    4.4463825624913798e-05    1.2285809401052433e-06
         165196.8000               0.0010    4.2462623788803740e-05    7.8219045888174405e-07
         169689.6000               0.0010    4.3652269334076188e-05    1.6082090806010673e-06
         170035.2000               0.0010    3.9811342740522130e-05    7.3335205572290141e-07
         170294.4000               0.0010    4.2073324108135907e-05    7.7501929354399642e-07
         170640.0000               0.0010    4.2073324108135907e-05    3.8750964677199821e-07
         170958.0000               0.0010    4.2855525615120224e-05    1.1841419672945836e-06
         170985.6000               0.0010    4.2073324108135907e-05    3.8750964677199821e-07
         171331.2000               0.0010    4.3252062917329534e-05    7.9673246545373592e-07
         175910.4000               0.0010    3.9811342740522130e-05    3.6667602786145070e-07
         184032.0000               0.0010    3.3113632479624189e-05    3.0498783486982873e-07
         186624.0000               0.0010    2.4434689370988428e-05    3.3757771870362715e-06
         191203.2000               0.0010    3.2211194050462717e-05    5.3401692515979905e-06
         196560.0000               0.0010    3.0199991710417240e-05    3.0596743198034694e-06
         199756.8000               0.0010    3.1046083694376110e-05    2.8594500627382466e-06
         203040.0000               0.0010    2.6303093142599467e-05    2.4226044765330722e-06
         206236.8000               0.0010    2.3121011090219588e-05    2.1295238801561403e-06
         209692.8000               0.0010    2.7542719750558180e-05    2.5367783097544798e-06
