time_sec	flux	flux_err	band_init	band_norm	source
25776	2.9335985210248895e-14	8.211830592199141e-15	g'	R	19349
25776	5.725347178871217e-14	1.0550209502542847e-14	r'	R	19349
25776	6.179848052635953e-14	1.1509539329843904e-14	i'	R	19349
25776	5.4065520109264956e-14	5.990626266856634e-15	z'	R	19349
25776	3.591236928702493e-14	7.468688813902394e-15	J	R	19349
25776	1.997505358735604e-14	6.1873088151821805e-15	H	R	19349
1406	3.8267729905943253e-13	1.0969419694327757e-13	v_swift	R	19357
1158.5	2.365460814109738e-13	7.106786076891569e-14	b_swift	R	19357
3478.5	1.225283643830269e-13	3.134166627216151e-14	u_swift	R	19357
4081.5	9.535140919154211e-14	2.914060799236989e-14	uvw1_swift	R	19357
