6220.99872	1.2293389117657585e-12	5.615659474035716e-14	5.884463656221653e-14	0.81	1.254
6266.998079999999	1.1416569593352604e-12	6.224290510095297e-14	6.583205536280913e-14	0.81	1.254
6312.997439999999	1.3360195966382333e-12	6.095805025255101e-14	6.387232831319043e-14	0.81	1.254
6377.184	7.882827597835347e-13	2.345337171525246e-13	3.3386763964570506e-13	0.81	1.254
6472.9929600000005	1.218022268570098e-12	4.484665087881266e-14	4.6560991054929424e-14	0.81	1.254
6743.995199999999	1.184690288622268e-12	4.364104247757433e-14	4.531015587909272e-14	0.81	1.254
7311.99744	1.206808688888152e-12	6.574567527836329e-14	6.953380421274236e-14	0.81	1.254
7358.99904	1.1737824948245275e-12	7.418903421753326e-14	7.919453215410203e-14	0.81	1.254
7561.9958400000005	1.1207274993889934e-12	7.087639751052211e-14	7.566132721634269e-14	0.81	1.254
11528.99136	9.664736733508267e-13	5.282449417536818e-14	5.587865024367651e-14	0.81	1.254
11574.999360000002	1.0407605654354051e-12	4.7669148526979e-14	4.995730416159219e-14	0.81	1.254
11776.99392	9.058152507137698e-13	1.724520583919663e-14	1.7579897657978817e-14	0.81	1.254
14252.544000000002	7.118459662184345e-13	2.0150915179736597e-14	2.073796489473772e-14	0.81	1.254
14281.919999999998	7.131676392758255e-13	3.2707577491668405e-15	3.2858273410077237e-15	0.81	1.254
14282.97408	7.113838940263945e-13	5.689628474281802e-15	5.735500849551874e-15	0.81	1.254
14994.720000000001	6.923090811721894e-13	1.3348144376955676e-14	1.3610564420072027e-14	0.81	1.254
15024.96	6.935951192309866e-13	3.1987347204853137e-15	3.2135550527491173e-15	0.81	1.254
15024.977280000001	6.879549951981707e-13	5.523552723510674e-15	5.5682599758299096e-15	0.81	1.254
15102.720000000001	6.859158339307836e-13	1.3231446066072788e-14	1.3491703577854747e-14	0.81	1.254
15132.977280000001	6.899366702521392e-13	5.5373833147867435e-15	5.5821855443627165e-15	0.81	1.254
15137.28	6.808433946019308e-13	3.780414594451498e-15	3.801522726083299e-15	0.81	1.254
15843.168	6.609235522482764e-13	1.8763110999802648e-14	1.9311345228786575e-14	0.81	1.254
15871.68	6.621512883350377e-13	3.0831021108681544e-15	3.0975247742948718e-15	0.81	1.254
15872.99328	6.611074152105009e-13	5.333785857165004e-15	5.377168619593705e-15	0.81	1.254
15933.023999999998	6.548177276278475e-13	1.266385145883759e-14	1.2913593988972701e-14	0.81	1.254
15963.02208	6.510003594830513e-13	5.26247229346078e-15	5.305359067163798e-15	0.81	1.254
15966.72	6.548177276278475e-13	3.0561592347797142e-15	3.070489796323001e-15	0.81	1.254
16022.880000000001	6.548177276278475e-13	1.266385145883759e-14	1.2913593988972701e-14	0.81	1.254
16052.96448	6.62581992247755e-13	5.344290403930314e-15	5.387747192611605e-15	0.81	1.254
16053.119999999999	6.584742986430064e-13	3.0696032589718147e-15	3.083979817812229e-15	0.81	1.254
16112.735999999999	6.487683105815864e-13	1.2553421680983266e-14	1.2801118486967823e-14	0.81	1.254
16139.52	6.499740656567009e-13	3.0383197567753406e-15	3.0525891598839407e-15	0.81	1.254
16142.993280000002	6.489493897695769e-13	5.4194626900975066e-15	5.46510248805052e-15	0.81	1.254
16471.296	6.368354464851111e-13	1.810662259483334e-14	1.8636498962529188e-14	0.81	1.254
16501.03488	6.395604926599659e-13	5.350284069575122e-15	5.395419797820141e-15	0.81	1.254
16502.4	6.409870100377991e-13	3.005241171205458e-15	3.0193974918668253e-15	0.81	1.254
16723.584	6.251197617884411e-13	1.778733678269708e-14	1.830828599731746e-14	0.81	1.254
16752.96	6.332978715151475e-13	3.5618901580062e-15	3.582036793854397e-15	0.81	1.254
16754.01408	6.316539675610356e-13	5.4884489910966765e-15	5.536556195079052e-15	0.81	1.254
17140.896	6.136184769586377e-13	1.7473912639659537e-14	1.798609985265056e-14	0.81	1.254
17167.679999999997	6.193424223685698e-13	2.925676598831757e-15	2.9395626322980783e-15	0.81	1.254
17170.98048	6.196299885753383e-13	5.2043233033218084e-15	5.24840508990143e-15	0.81	1.254
17458.99488	6.548177276278475e-13	2.4474823337301864e-14	2.5425126693322597e-14	0.81	1.254
17695.99872	6.795810003127228e-13	3.1413235759087894e-14	3.293566781267277e-14	0.81	1.254
20181.99456	5.696729896296042e-13	4.140162701955499e-14	4.4646350926974e-14	0.81	1.254
20365.992000000002	6.023265798081588e-13	2.793615915455395e-14	2.9294867378518417e-14	0.81	1.254
29736.996479999998	3.8173082277903566e-13	2.4734298049685835e-14	2.6447999605953906e-14	0.81	1.254
34559.99136	3.196397839047996e-13	3.7172737765920206e-14	4.206467985935111e-14	0.81	1.254
35190.996479999994	3.6432353598359505e-13	2.995230165879451e-14	3.2635368509539093e-14	0.81	1.254
40466.995200000005	2.650179122514504e-13	1.5111322350952753e-14	1.602507201751887e-14	0.81	1.254
57532.896	2.301715426202894e-13	4.8787587154640004e-14	6.191018476400993e-14	0.81	1.254
64358.49600000001	2.777451144288708e-13	6.314710010922493e-16	6.32909961730575e-16	0.81	1.254
64531.399679999995	1.6693416470832816e-13	1.7120803347757022e-14	1.9077383886438594e-14	0.81	1.254
80992.224	1.3031296560681535e-13	4.300999305575364e-15	4.447799610098907e-15	0.81	1.254
81021.96287999999	1.2939360964536273e-13	2.4214260549715654e-15	2.4676039182953704e-15	0.81	1.254
81082.08	1.2907211554732627e-13	4.267160443900691e-15	4.413057361526833e-15	0.81	1.254
81111.99167999999	1.3021326492167186e-13	2.2140964319663313e-15	2.252395298027904e-15	0.81	1.254
