read serr 2
skip single
!Main filter is RC
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/081203A_LC/comb/081203A_RC_combLC.dat
       235.00000       12.600000     0.010000000
       476.00000       12.510000     0.010000000
       14623.000       18.110000      0.25000000
       18108.000       18.360000      0.19000000
       19912.000       17.890000      0.15000000
       21722.000       18.490000      0.24000000
       23600.000       18.910000      0.19000000
       22091.000       18.760000     0.060000000
       21867.000       18.830000     0.060000000
       24025.000       18.960000     0.060000000
       24967.000       18.940000     0.070000000
       25871.000       19.040000     0.070000000
       6802.0000       16.630000     0.020000000
       11798.000       17.530000     0.030000000
       41466.000       20.270000      0.15000000
       46414.000       20.200000      0.14000000
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/081203A_LC/comb/081203A_IC_combLC.dat
       134.00000       13.021227      0.19716449
       345.00000       11.789352      0.17784887
       625.00000       12.237306      0.18458477
       22091.000       18.834456      0.29809360
       21867.000       18.824276      0.29497594
       24025.000       19.007530      0.30057510
       24967.000       19.058434      0.30455580
       25871.000       19.048253      0.30441130
       6986.0000       16.513237      0.24953491
       11982.000       17.460050      0.26609714
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/081203A_LC/comb/081203A_gg_combLC.dat
       14623.000       17.947747      0.24266023
       18108.000       18.306702      0.26169563
       19912.000       18.607448      0.25267676
       21722.000       18.539538      0.23403750
       23600.000       19.044015      0.31880610
       22091.000       18.849985      0.12861344
       23067.000       18.811179      0.12853101
       24025.000       18.985806      0.12890284
       24967.000       19.179836      0.12931874
       25871.000       19.121627      0.13731619
no no
