time_sec	flux	flux_err	band	source
6618.0	3.858575707638948e-12	9.47161694093899e-14	V	manual
6802.0	3.3201888933730235e-12	6.116013961444095e-14	R	manual
6986.0	3.0314401206269145e-12	8.676901903537151e-14	I	manual
11614.0	1.7800287867055978e-12	8.691188655405954e-14	V	manual
11798.0	1.449315017985277e-12	4.004605386558354e-14	R	manual
11982.0	1.287208782149959e-12	5.517371780063314e-14	I	manual
41466.0	1.1618840568571158e-13	1.6052021454639845e-14	R	manual
46414.0	1.2392610283630776e-13	1.597962223332885e-14	R	manual
39169.0	2.3613632088485833e-13	4.349791779071469e-14	R	manual
352166.0	2.0448092546058203e-14	2.1509835602535985e-15	g	manual
352425.0	1.9682869397350912e-14	1.8134582858190317e-15	r	manual
352684.0	2.0012006335171064e-14	3.703800014780762e-15	i	manual
263520.0	3.148389177070666e-14	1.7414606317300362e-15	r	manual
133129.0	6.503734328817491e-14	1.7970482057194545e-14	R	manual
305427.0	2.8129550505907493e-14	2.5908273467010287e-15	R	manual
